start_time,end_time,dominant_object,non_dominant_object,interaction_type
565.2701,566.7328,Hand,FailOnTouchObstacleLong,PickedUp
566.9889,567.2333,Hand,FailOnTouchObstacleLong,RightGate
567.0444,567.4889,HandToWrist,FailOnTouchObstacleLong,RightGate
567.0444,567.1889,Hand,FailOnTouchObstacleMed,LeftGate
567.0667,567.3334,HandToWrist,FailOnTouchObstacleMed,LeftGate
567.1445,569.9778,WristToElbow,FailOnTouchObstacleMed,LeftGate
567.1667,567.9445,WristToElbow,FailOnTouchObstacleShort,LeftGate
567.2111,569.9111,WristToElbow,FailOnTouchObstacleLong,RightGate
567.6265,568.2526,Hand,FailOnTouchObstacleShort-1,PickedUp
568.5667,569.9778,WristToElbow,FailOnTouchObstacleShort,LeftGate
568.5778,568.7667,Hand,FailOnTouchObstacleLong-1,LeftGate
568.5778,568.7667,Hand,FailOnTouchObstacleMed-1,LeftGate
568.6223,568.9,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
568.6223,568.9,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
568.6778,569.7,Hand,FailOnTouchObstacleShort-1,RightGate
568.7333,569.6778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
568.7556,569.6111,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
568.7556,569.6111,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
568.8889,569.5111,WristToElbow,FailOnTouchObstacleShort-1,RightGate
569.2016,,Hand,Target,PickedUp
569.4778,569.7444,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
569.4778,569.7444,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
569.5889,569.7556,Hand,FailOnTouchObstacleLong-1,LeftGate
569.5889,569.7556,Hand,FailOnTouchObstacleMed-1,LeftGate
569.8334,570.0,HandToWrist,FailOnTouchObstacleLong,RightGate
569.8667,570.0333,HandToWrist,FailOnTouchObstacleMed,LeftGate
569.8889,570.0111,Hand,FailOnTouchObstacleLong,RightGate
569.9,570.0444,Hand,FailOnTouchObstacleMed,LeftGate
569.9333,570.0111,HandToWrist,FailOnTouchObstacleShort,LeftGate
570.0111,570.0444,Hand,FailOnTouchObstacleShort,LeftGate
