time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
253.1778,-0.0175,0.79,-0.105,0.0,0.0,0.0
253.1889,-0.0175,0.79,-0.105,-0.001,-0.001,-0.001
253.2,-0.0175,0.79,-0.105,-0.002,-0.002,-0.002
253.2111,-0.0175,0.79,-0.105,-0.0024,-0.0024,-0.0024
253.2222,-0.0175,0.79,-0.105,-0.0025,-0.0025,-0.0025
253.2333,-0.0175,0.79,-0.105,-0.0023,-0.0023,-0.0023
253.2444,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.2556,-0.0175,0.79,-0.105,-0.0021,-0.0021,-0.0021
253.2667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.2778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.2889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3445,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.3889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4445,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.4889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5444,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.5889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6445,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.6889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7444,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.7889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8445,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.8889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9445,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
253.9889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
254.0,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
254.0111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
254.0222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
254.0333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
254.0444,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
254.0556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
254.0667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
