time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
626.6334,0.0348,0.7946,-0.29100000000000004,329.89599999999996,329.9955,15.7007
626.6445,0.0347,0.7945,-0.2913,330.0132,330.0391,15.5363
626.6556,0.0348,0.7945,-0.2916,330.1662,329.983,15.5376
626.6667,0.0349,0.7944,-0.2919,330.24300000000005,329.8664,15.714
626.6778,0.035,0.7944,-0.2919,330.2585,329.7217,15.8744
626.6889,0.035,0.7942,-0.292,330.2454,329.6084,15.9673
626.7,0.035,0.7942,-0.2922,330.2337,329.5417,16.0178
626.7111,0.0351,0.7942,-0.2925,330.1717,329.5927,16.0151
626.7222,0.0352,0.7942,-0.2927,330.1636,329.666,15.9982
626.7333,0.0352,0.7942,-0.2929,330.1704,329.7909,15.9585
626.7444,0.0353,0.7944,-0.293,330.2184,329.9748,15.8256
626.7556,0.0356,0.7945,-0.2931,330.2452,330.0426,15.7415
626.7667,0.0357,0.7946,-0.2932,330.2758,330.0744,15.6968
626.7778,0.0358,0.7947,-0.293,330.2964,330.0432,15.6508
626.7889,0.036000000000000004,0.7947,-0.2929,330.2857,329.9695,15.6011
626.8,0.0362,0.7945,-0.293,330.2728,329.9251,15.571
626.8111,0.0363,0.7945,-0.2932,330.2975,329.9413,15.559000000000001
626.8223,0.0363,0.7943,-0.2933,330.325,329.9851,15.5467
626.8334,0.0362,0.7944,-0.2933,330.3541,330.1087,15.4734
626.8445,0.0363,0.7944,-0.2934,330.3685,330.2484,15.357000000000001
626.8556,0.0367,0.7944,-0.2935,330.3854,330.3563,15.2337
626.8667,0.0369,0.7943,-0.2935,330.4272,330.4084,15.136
626.8778,0.037000000000000005,0.7942,-0.2934,330.4887,330.4366,15.0575
626.8889,0.0371,0.7941,-0.2935,330.5583,330.4323,15.0378
626.9,0.0373,0.794,-0.2935,330.6381,330.4244,15.0365
626.9111,0.0374,0.794,-0.2934,330.7098,330.4124,15.0236
626.9222,0.0375,0.7937,-0.2933,330.7485,330.4299,14.9417
626.9333,0.0374,0.7936,-0.2934,330.7456,330.5411,14.8062
626.9445,0.0375,0.7934,-0.2933,330.7257,330.6999,14.6789
626.9556,0.0374,0.7933,-0.2934,330.711,330.8195,14.6204
626.9667,0.0375,0.7931,-0.2935,330.6904,330.9045,14.6706
626.9778,0.0375,0.7929999999999999,-0.2936,330.6993,330.914,14.8329
626.9889,0.0377,0.7929999999999999,-0.2937,330.7045,330.9413,14.8885
627.0,0.0377,0.7929999999999999,-0.2937,330.7267,330.9327,14.8566
627.0111,0.0379,0.7929999999999999,-0.2937,330.7447,330.93199999999996,14.7699
627.0222,0.0378,0.7928,-0.2939,330.7462,330.9364,14.7189
627.0333,0.0378,0.7927,-0.294,330.7561,330.9326,14.6411
627.0444,0.0379,0.7927,-0.294,330.7773,330.9558,14.6295
627.0555,0.038,0.7926,-0.2941,330.8,330.985,14.6603
627.0667,0.0379,0.7926,-0.2942,330.8061,331.0139,14.6657
627.0778,0.038,0.7925,-0.2942,330.8058,331.0512,14.695
627.0889,0.038,0.7925,-0.2943,330.7949,331.0836,14.725999999999999
627.1,0.0383,0.7922,-0.2945,330.7596,331.0941,14.7424
627.1111,0.0384,0.7922,-0.2944,330.7563,331.0886,14.7466
627.1223,0.0387,0.7922,-0.2944,330.7578,331.0844,14.7553
627.1334,0.0387,0.7922,-0.2943,330.7763,331.0925,14.7295
627.1445,0.0387,0.7921,-0.2945,330.7948,331.1239,14.6678
627.1556,0.0388,0.792,-0.2945,330.7812,331.1871,14.5986
627.1667,0.039,0.7918,-0.2946,330.7545,331.2753,14.56
627.1778,0.0391,0.7918,-0.2944,330.7191,331.3787,14.5497
627.1889,0.0391,0.7915,-0.2943,330.6796,331.4668,14.5491
627.2,0.0391,0.7916,-0.2941,330.6197,331.5795,14.5775
627.2111,0.0392,0.7915,-0.2938,330.602,331.686,14.6043
627.2222,0.0394,0.7914,-0.2935,330.5726,331.7883,14.6011
627.2333,0.0397,0.7913,-0.2931,330.5626,331.8917,14.552
627.2444,0.04,0.7913,-0.2928,330.542,331.9996,14.5289
627.2556,0.0402,0.7912,-0.2924,330.5278,332.1537,14.5179
627.2667,0.0404,0.7911,-0.292,330.5181,332.3612,14.4732
627.2778,0.0408,0.7912,-0.2918,330.54699999999997,332.631,14.3731
627.2889,0.0412,0.7912,-0.2914,330.5924,332.8913,14.2612
627.3,0.0416,0.7911,-0.29100000000000004,330.6613,333.1831,14.0833
627.3111,0.042,0.7911,-0.2905,330.7244,333.4524,13.8888
627.3223,0.0423,0.7911,-0.2901,330.7434,333.6967,13.7541
627.3334,0.0427,0.7909999999999999,-0.2897,330.7601,333.9466,13.6769
627.3445,0.0427,0.7909999999999999,-0.2897,330.7601,333.9466,13.6769
627.3556,0.0433,0.7909999999999999,-0.2888,330.9213,334.4669,13.5561
627.3667,0.0436,0.7909999999999999,-0.2885,331.0,334.7,13.4675
