time,Target_pos_x,Target_pos_y,Target_pos_z,Target_rot_x,Target_rot_y,Target_rot_z
992.4333,0.1125,0.7727,0.175,0.0,0.0,0.0
992.4445,0.1125,0.7727,0.175,0.0,0.0,0.0
992.4556,0.1125,0.7727,0.175,0.0,0.0,0.0
992.4667,0.1125,0.7727,0.175,0.0,0.0,0.0
992.4778,0.1125,0.7727,0.175,0.0,0.0,0.0
992.4889,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5111,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5222,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5334,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5445,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5556,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5667,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5778,0.1125,0.7727,0.175,0.0,0.0,0.0
992.5889,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6111,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6223,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6334,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6445,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6556,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6667,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6778,0.1125,0.7727,0.175,0.0,0.0,0.0
992.6889,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7111,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7222,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7333,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7444,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7556,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7667,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7778,0.1125,0.7727,0.175,0.0,0.0,0.0
992.7889,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8112,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8223,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8334,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8445,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8556,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8667,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8778,0.1125,0.7727,0.175,0.0,0.0,0.0
992.8889,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9111,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9222,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9333,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9445,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9556,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9667,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9778,0.1125,0.7727,0.175,0.0,0.0,0.0
992.9889,0.1125,0.7727,0.175,0.0,0.0,0.0
