start_time,end_time,dominant_object,non_dominant_object,interaction_type
886.8334,888.0667,Hand,FailOnTouchObstacleLong,Pushed
886.8889,887.0667,Hand,FailOnTouchObstacleShort,LeftGate
886.8889,886.9111,Hand,FailOnTouchObstacleLong,LeftGate
886.8889,887.0667,Hand,FailOnTouchObstacleMed,RightGate
886.9222,887.1334,Hand,FailOnTouchObstacleLong,LeftGate
887.0241,887.9847,Hand,FailOnTouchObstacleLong,PickedUp
887.4889,887.5889,Hand,FailOnTouchObstacleLong,LeftGate
887.6778,887.7667,Hand,FailOnTouchObstacleLong,LeftGate
887.8334,887.8445,Hand,FailOnTouchObstacleLong,LeftGate
887.9,887.9222,Hand,FailOnTouchObstacleLong,LeftGate
887.9667,887.9889,Hand,FailOnTouchObstacleLong,LeftGate
888.3778,888.6445,Hand,FailOnTouchObstacleLong,RightGate
888.3889,888.5333,Hand,FailOnTouchObstacleMed,RightGate
888.3889,888.5333,Hand,FailOnTouchObstacleShort,LeftGate
888.4222,888.6111,HandToWrist,FailOnTouchObstacleShort,LeftGate
888.4222,888.6111,HandToWrist,FailOnTouchObstacleMed,RightGate
888.4333,890.8556,HandToWrist,FailOnTouchObstacleLong,RightGate
888.4889,891.8556,WristToElbow,FailOnTouchObstacleShort,LeftGate
888.4889,891.8556,WristToElbow,FailOnTouchObstacleMed,RightGate
888.6223,891.7556,WristToElbow,FailOnTouchObstacleLong,RightGate
888.9667,889.4111,Hand,FailOnTouchObstacleMed-1,Pushed
889.0111,889.3889,Hand,FailOnTouchObstacleShort-1,LeftGate
889.0111,889.3112,Hand,FailOnTouchObstacleMed-1,LeftGate
889.0111,889.3889,Hand,FailOnTouchObstacleLong-1,RightGate
889.4146,890.2747,Hand,FailOnTouchObstacleMed-1,PickedUp
889.6445,890.7,HandToWrist,FailOnTouchObstacleMed,RightGate
889.6445,889.7889,HandToWrist,FailOnTouchObstacleShort,LeftGate
890.0556,890.5778,Hand,FailOnTouchObstacleMed,RightGate
890.5778,890.7,HandToWrist,FailOnTouchObstacleShort,LeftGate
890.8223,891.1111,Hand,FailOnTouchObstacleMed-1,RightGate
890.8334,891.0556,Hand,FailOnTouchObstacleShort-1,LeftGate
890.8334,891.0556,Hand,FailOnTouchObstacleLong-1,RightGate
890.8889,891.6667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
890.8889,891.2111,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
890.8889,891.2111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
891.0111,891.6223,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
891.0111,891.6223,WristToElbow,FailOnTouchObstacleLong-1,RightGate
891.0778,891.5556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
891.2667,891.4111,Hand,Target,Pushed
891.3698,,Hand,Target,PickedUp
891.4889,891.7,HandToWrist,FailOnTouchObstacleLong-1,RightGate
891.4889,891.7,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
891.5222,891.6778,Hand,FailOnTouchObstacleMed-1,RightGate
891.5778,891.7,Hand,FailOnTouchObstacleLong-1,RightGate
891.5778,891.7,Hand,FailOnTouchObstacleShort-1,LeftGate
891.6778,891.8334,HandToWrist,FailOnTouchObstacleLong,RightGate
891.7333,891.8334,Hand,FailOnTouchObstacleLong,RightGate
891.7889,891.8889,HandToWrist,FailOnTouchObstacleShort,LeftGate
891.7889,891.8889,HandToWrist,FailOnTouchObstacleMed,RightGate
891.8112,891.9,Hand,FailOnTouchObstacleMed,RightGate
891.8112,891.9,Hand,FailOnTouchObstacleShort,LeftGate
