start_time,end_time,dominant_object,non_dominant_object,interaction_type
727.1889,727.3445,Hand,FailOnTouchObstacleShort,LeftGate
727.1889,727.3445,Hand,FailOnTouchObstacleLong,RightGate
727.1889,727.3445,Hand,FailOnTouchObstacleMed,RightGate
727.2222,727.4667,HandToWrist,FailOnTouchObstacleShort,LeftGate
727.2222,727.4667,HandToWrist,FailOnTouchObstacleLong,RightGate
727.2222,727.4667,HandToWrist,FailOnTouchObstacleMed,RightGate
727.3,731.2222,WristToElbow,FailOnTouchObstacleShort,LeftGate
727.3,731.2222,WristToElbow,FailOnTouchObstacleLong,RightGate
727.3,731.2222,WristToElbow,FailOnTouchObstacleMed,RightGate
728.1544,729.1926,Hand,FailOnTouchObstacleShort-1,PickedUp
728.7778,729.3889,Hand,FailOnTouchObstacleLong-1,RightGate
728.7778,729.3889,Hand,FailOnTouchObstacleMed-1,RightGate
729.5778,729.8334,Hand,FailOnTouchObstacleMed-1,RightGate
729.5778,729.8334,Hand,FailOnTouchObstacleLong-1,RightGate
729.6223,729.9445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
729.6223,729.9445,HandToWrist,FailOnTouchObstacleLong-1,RightGate
729.7333,730.8,WristToElbow,FailOnTouchObstacleMed-1,RightGate
729.7333,730.8,WristToElbow,FailOnTouchObstacleLong-1,RightGate
730.3997,,Hand,Target,PickedUp
730.5889,730.9111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
730.5889,730.9111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
730.6889,730.9445,Hand,FailOnTouchObstacleLong-1,RightGate
730.6889,730.9445,Hand,FailOnTouchObstacleMed-1,RightGate
731.1,731.2667,HandToWrist,FailOnTouchObstacleLong,RightGate
731.1,731.2667,HandToWrist,FailOnTouchObstacleMed,RightGate
731.1,731.2667,HandToWrist,FailOnTouchObstacleShort,LeftGate
731.1334,731.2778,Hand,FailOnTouchObstacleLong,RightGate
731.1334,731.2778,Hand,FailOnTouchObstacleMed,RightGate
731.1334,731.2778,Hand,FailOnTouchObstacleShort,LeftGate
