time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
349.3667,0.0525,0.79,-0.105,0.0,0.0,0.0
349.3778,0.0525,0.79,-0.105,-0.001,-0.001,-0.001
349.3889,0.0525,0.79,-0.105,-0.002,-0.002,-0.002
349.4,0.0525,0.79,-0.105,-0.0024,-0.0024,-0.0024
349.4111,0.0525,0.79,-0.105,-0.0025,-0.0025,-0.0025
349.4222,0.0525,0.79,-0.105,-0.0023,-0.0023,-0.0023
349.4333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.4445,0.0525,0.79,-0.105,-0.0021,-0.0021,-0.0021
349.4556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.4667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.4778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.4889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5334,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.5889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.6889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.7889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.8889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
349.9889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0334,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.0889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.1889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.2889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.3889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.4889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5334,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.5889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.6889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.7889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.8889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
350.9889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0334,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.0889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.1889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2444,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2667,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2778,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.2889,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.3,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.3111,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.3222,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.3333,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.3445,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.3556,0.0525,0.79,-0.105,-0.0022,-0.0022,-0.0022
351.3667,0.0534,0.7922,-0.1058,357.7126,357.7126,357.7126
351.3778,0.0535,0.7921,-0.1058,357.5997,357.5997,357.5997
351.3889,0.0535,0.7919,-0.1059,357.3335,357.3335,357.3335
351.4,0.0542,0.7919,-0.1058,357.3074,357.3074,357.3074
351.4111,0.0543,0.7919,-0.1059,357.1969,357.1969,357.1969
351.4222,0.0545,0.7918,-0.1053,357.5291,357.5291,357.5291
351.4333,0.0548,0.7917,-0.1053,357.5024,357.5024,357.5024
351.4445,0.0552,0.7917,-0.1052,357.5772,357.5772,357.5772
351.4556,0.0557,0.7916,-0.1051,357.6855,357.6855,357.6855
351.4667,0.0564,0.7917,-0.1051,357.4009,357.4009,357.4009
351.4778,0.0572,0.7917,-0.1051,357.3795,357.3795,357.3795
351.4889,0.057999999999999996,0.7916,-0.1049,357.4341,357.4341,357.4341
351.5,0.0588,0.7915,-0.1046,357.5188,357.5188,357.5188
351.5111,0.0596,0.7914,-0.1044,357.6683,357.6683,357.6683
351.5222,0.0606,0.7913,-0.10400000000000001,357.8323,357.8323,357.8323
351.5334,0.0618,0.7913,-0.1038,357.8076,357.8076,357.8076
351.5445,0.063,0.7914,-0.1037,357.6805,357.6805,357.6805
351.5556,0.0645,0.7914,-0.1037,357.6196,357.6196,357.6196
351.5667,0.066,0.7915,-0.1037,357.5642,357.5642,357.5642
351.5778,0.0678,0.7915,-0.1037,357.5256,357.5256,357.5256
351.5889,0.0695,0.7915,-0.1039,357.3899,357.3899,357.3899
351.6,0.0712,0.7914,-0.10400000000000001,357.5188,357.5188,357.5188
351.6111,0.0728,0.7912,-0.10400000000000001,357.54900000000004,357.54900000000004,357.54900000000004
351.6222,0.0738,0.7909,-0.10400000000000001,357.6266,357.6266,357.6266
351.6333,0.0763,0.7912,-0.1044,357.5812,357.5812,357.5812
351.6444,0.0785,0.7913,-0.1047,357.4691,357.4691,357.4691
351.6556,0.0805,0.7913,-0.1049,357.4312,357.4312,357.4312
351.6667,0.0817,0.7909,-0.105,357.7221,357.7221,357.7221
351.6778,0.0833,0.7909,-0.1051,357.7317,357.7317,357.7317
351.6889,0.0852,0.7909999999999999,-0.1053,357.6001,357.6001,357.6001
351.7,0.0872,0.7911,-0.1058,357.3599,357.3599,357.3599
351.7111,0.0891,0.7911,-0.1063,357.3033,357.3033,357.3033
351.7222,0.0912,0.7911,-0.1068,357.3974,357.3974,357.3974
351.7333,0.0934,0.7912,-0.1073,357.417,357.417,357.417
351.7444,0.0959,0.7909999999999999,-0.1075,357.6538,357.6538,357.6538
351.7556,0.0984,0.7909999999999999,-0.1079,357.5891,357.5891,357.5891
351.7667,0.1012,0.7909999999999999,-0.1085,357.5375,357.5375,357.5375
351.7778,0.10400000000000001,0.7909,-0.1091,357.6219,357.6219,357.6219
351.7889,0.1069,0.7908,-0.1097,357.6828,357.6828,357.6828
351.8,0.1099,0.7907,-0.1102,357.8029,357.8029,357.8029
351.8111,0.1128,0.7908,-0.1107,357.6555,357.6555,357.6555
351.8222,0.1161,0.7907,-0.1114,357.6783,357.6783,357.6783
351.8333,0.1193,0.7908,-0.11199999999999999,357.5952,357.5952,357.5952
351.8445,0.1226,0.7907,-0.1128,357.6931,357.6931,357.6931
351.8556,0.126,0.7907,-0.1134,357.6729,357.6729,357.6729
351.8667,0.1294,0.7906,-0.1141,357.7065,357.7065,357.7065
351.8778,0.133,0.7906,-0.1148,357.68800000000005,357.68800000000005,357.68800000000005
351.8889,0.1365,0.7906,-0.1155,357.6456,357.6456,357.6456
351.9,0.14,0.7906,-0.1162,357.6895,357.6895,357.6895
351.9111,0.1437,0.7905,-0.1168,357.7371,357.7371,357.7371
351.9222,0.1475,0.7904,-0.1174,357.9162,357.9162,357.9162
