time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
80.43333,-0.0075,0.79,-0.105,0.0,0.0,0.0
80.44444,-0.0075,0.79,-0.105,-0.001,-0.001,-0.001
80.45555999999999,-0.0075,0.79,-0.105,-0.002,-0.002,-0.002
80.46667,-0.0075,0.79,-0.105,-0.0024,-0.0024,-0.0024
80.47778000000001,-0.0075,0.79,-0.105,-0.0025,-0.0025,-0.0025
80.48889,-0.0075,0.79,-0.105,-0.0023,-0.0023,-0.0023
80.5,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.51111999999999,-0.0075,0.79,-0.105,-0.0021,-0.0021,-0.0021
80.52221999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.53333,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.54445,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.55556,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.56667,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.57778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.58889,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.6,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.61111,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.62222,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.63334,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.64445,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.65556,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.66667,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.67778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.68889,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.7,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.71110999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.72222,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.73334,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.74445,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.75555,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.76666999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.77778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.78889000000001,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.8,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.81111,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.82223,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.83334,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.84444,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.85556,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.86667,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.87778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.88889,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.9,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.91111,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.92223,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.93333,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.94444,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.95555999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.96667,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.97778000000001,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
80.98889,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.0,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.01111999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.02221999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.03333,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.04445,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.05556,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.06667,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.07778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.08889,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.1,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.11111,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.12222,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.13334,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.14445,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.15556,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.16667,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.17778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.18889,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.2,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.21110999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.22222,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.23334,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.24445,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.25555,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.26666999999999,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.27778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.28889000000001,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.3,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.31111,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.32223,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.33334,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.34444,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.35556,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.36667,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.37778,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.38889,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.4,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
81.41111,-0.0075,0.79,-0.105,-0.0022,-0.0022,-0.0022
