start_time,end_time,dominant_object,non_dominant_object,interaction_type
655.3889,655.4778,Hand,FailOnTouchObstacleMed,Pushed
655.4,656.2889,Hand,FailOnTouchObstacleShort,RightGate
655.4,656.2889,Hand,FailOnTouchObstacleLong,RightGate
655.4111,655.4778,Hand,FailOnTouchObstacleMed,LeftGate
655.472,655.8962,Hand,FailOnTouchObstacleMed,PickedUp
655.4889,655.9556,Hand,FailOnTouchObstacleMed,LeftGate
655.5111,656.3445,HandToWrist,FailOnTouchObstacleShort,RightGate
655.5111,656.3445,HandToWrist,FailOnTouchObstacleLong,RightGate
655.8667,655.9889,WristToElbow,FailOnTouchObstacleShort,RightGate
655.8667,655.9889,WristToElbow,FailOnTouchObstacleLong,RightGate
656.2111,658.9778,WristToElbow,FailOnTouchObstacleShort,RightGate
656.2111,658.9778,WristToElbow,FailOnTouchObstacleLong,RightGate
656.5219,657.0021,Hand,FailOnTouchObstacleMed-1,PickedUp
656.5333,657.4778,Hand,FailOnTouchObstacleShort-1,LeftGate
656.5333,657.4778,Hand,FailOnTouchObstacleLong-1,LeftGate
656.5333,656.5444,Hand,FailOnTouchObstacleMed-1,RightGate
656.5555,656.5667,Hand,FailOnTouchObstacleMed-1,RightGate
656.5778,656.6,Hand,FailOnTouchObstacleMed-1,RightGate
656.6111,656.6556,Hand,FailOnTouchObstacleMed-1,RightGate
656.6667,657.6334,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
656.6667,657.6334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
656.6889,656.7,Hand,FailOnTouchObstacleMed-1,RightGate
656.7667,656.9889,Hand,FailOnTouchObstacleMed-1,RightGate
657.4,657.8112,Hand,FailOnTouchObstacleMed,LeftGate
657.4111,658.3112,Hand,FailOnTouchObstacleMed-1,RightGate
657.4222,658.3223,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
657.4222,658.3223,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
657.4667,658.2667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
657.4778,658.3112,HandToWrist,FailOnTouchObstacleMed,LeftGate
657.6223,658.1667,WristToElbow,FailOnTouchObstacleMed,LeftGate
657.6889,658.0222,WristToElbow,FailOnTouchObstacleMed-1,RightGate
657.7778,658.5444,Hand,Target,Pushed
657.8511,,Hand,Target,PickedUp
657.9445,658.3556,Hand,FailOnTouchObstacleMed,LeftGate
658.1,658.4889,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
658.1,658.4889,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
658.2444,658.5222,Hand,FailOnTouchObstacleLong-1,LeftGate
658.2444,658.5222,Hand,FailOnTouchObstacleShort-1,LeftGate
658.8334,659.0111,HandToWrist,FailOnTouchObstacleShort,RightGate
658.8334,659.0111,HandToWrist,FailOnTouchObstacleLong,RightGate
658.8445,659.0222,Hand,FailOnTouchObstacleLong,RightGate
658.8445,659.0222,Hand,FailOnTouchObstacleShort,RightGate
