time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
537.3,0.0725,0.79,0.055,0.0,0.0,0.0
537.3111,0.0725,0.79,0.055,-0.001,-0.001,-0.001
537.3223,0.0725,0.79,0.055,-0.002,-0.002,-0.002
537.3334,0.0725,0.79,0.055,-0.0024,-0.0024,-0.0024
537.3445,0.0725,0.79,0.055,-0.0025,-0.0025,-0.0025
537.3556,0.0725,0.79,0.055,-0.0023,-0.0023,-0.0023
537.3667,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.3778,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.3889,0.0725,0.79,0.055,-0.0021,-0.0021,-0.0021
537.4,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4111,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4222,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4333,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4445,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4556,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4667,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4778,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.4889,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5111,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5222,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5333,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5444,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5555,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5667,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5778,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.5889,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6111,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6223,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6334,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6445,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6556,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6667,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6778,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.6889,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7111,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7222,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7333,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7444,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7556,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7667,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
537.7778,0.0725,0.79,0.055,-0.0022,-0.0022,-0.0022
