start_time,end_time,dominant_object,non_dominant_object,interaction_type
517.1445,517.3111,Hand,FailOnTouchObstacleShort,RightGate
517.1445,517.3111,Hand,FailOnTouchObstacleLong,LeftGate
517.1445,517.3111,Hand,FailOnTouchObstacleMed,RightGate
517.1778,517.4778,HandToWrist,FailOnTouchObstacleShort,RightGate
517.1778,517.4778,HandToWrist,FailOnTouchObstacleLong,LeftGate
517.1778,517.4778,HandToWrist,FailOnTouchObstacleMed,RightGate
517.3,519.3334,WristToElbow,FailOnTouchObstacleShort,RightGate
517.3,519.3334,WristToElbow,FailOnTouchObstacleLong,LeftGate
517.3,519.3334,WristToElbow,FailOnTouchObstacleMed,RightGate
517.6223,517.8556,Hand,FailOnTouchObstacleShort-1,LeftGate
517.6223,517.8556,Hand,FailOnTouchObstacleMed-1,LeftGate
517.6223,517.8556,Hand,FailOnTouchObstacleLong-1,RightGate
517.6778,518.0444,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
517.6778,518.0444,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
517.6778,518.0444,HandToWrist,FailOnTouchObstacleLong-1,RightGate
517.8334,518.8556,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
517.8334,518.8556,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
517.8334,518.8556,WristToElbow,FailOnTouchObstacleLong-1,RightGate
518.1889,518.5444,Hand,Target,Pushed
518.2309,,Hand,Target,PickedUp
518.6667,519.0444,HandToWrist,FailOnTouchObstacleLong-1,RightGate
518.6667,519.0444,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
518.6667,519.0444,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
518.8111,519.0778,Hand,FailOnTouchObstacleLong-1,RightGate
518.8111,519.0778,Hand,FailOnTouchObstacleMed-1,LeftGate
518.8111,519.0778,Hand,FailOnTouchObstacleShort-1,LeftGate
519.2111,519.4556,HandToWrist,FailOnTouchObstacleLong,LeftGate
519.2111,519.4556,HandToWrist,FailOnTouchObstacleMed,RightGate
519.2111,519.4556,HandToWrist,FailOnTouchObstacleShort,RightGate
519.3111,519.4778,Hand,FailOnTouchObstacleLong,LeftGate
519.3111,519.4778,Hand,FailOnTouchObstacleMed,RightGate
519.3111,519.4778,Hand,FailOnTouchObstacleShort,RightGate
