time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
473.1111,-0.1625,0.79,-0.105,0.0,0.0,0.0
473.1222,-0.1625,0.79,-0.105,0.0002,0.0002,0.0002
473.1333,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.1445,-0.1625,0.79,-0.105,0.0005,0.0005,0.0005
473.1556,-0.1625,0.79,-0.105,0.0005,0.0005,0.0005
473.1667,-0.1625,0.79,-0.105,0.0005,0.0005,0.0005
473.1778,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.1889,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2111,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2222,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2333,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2444,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2556,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2667,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2778,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.2889,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3111,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3222,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3333,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3445,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3556,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3667,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3778,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.3889,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
473.4,-0.1625,0.79,-0.105,0.0004,0.0004,0.0004
