time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
627.6,-0.0525,0.79,0.055,0.0,0.0,0.0
627.6111,-0.0525,0.79,0.055,-0.001,-0.001,-0.001
627.6223,-0.0525,0.79,0.055,-0.002,-0.002,-0.002
627.6334,-0.0525,0.79,0.055,-0.0024,-0.0024,-0.0024
627.6445,-0.0525,0.79,0.055,-0.0025,-0.0025,-0.0025
627.6556,-0.0525,0.79,0.055,-0.0023,-0.0023,-0.0023
627.6667,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.6778,-0.0525,0.79,0.055,-0.0021,-0.0021,-0.0021
627.6889,-0.0525,0.79,0.055,-0.0021,-0.0021,-0.0021
627.7,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7111,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7222,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7333,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7444,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7556,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7667,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7778,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.7889,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8111,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8223,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8334,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8445,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8556,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8667,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8778,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.8889,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9111,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9222,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9333,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9445,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9556,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9667,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9778,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
627.9889,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0111,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0222,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0333,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0444,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0555,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0667,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0778,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.0889,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1111,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1223,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1334,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1445,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1556,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1667,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1778,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.1889,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2111,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2222,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2333,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2444,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2556,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2667,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2778,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.2889,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
628.3,-0.0525,0.79,0.055,-0.0022,-0.0022,-0.0022
