start_time,end_time,dominant_object,non_dominant_object,interaction_type
658.3778,658.5222,Hand,FailOnTouchObstacleShort,RightGate
658.3778,658.5222,Hand,FailOnTouchObstacleLong,LeftGate
658.3778,658.5222,Hand,FailOnTouchObstacleMed,RightGate
658.4111,658.6,HandToWrist,FailOnTouchObstacleShort,RightGate
658.4111,658.6,HandToWrist,FailOnTouchObstacleLong,LeftGate
658.4111,658.6,HandToWrist,FailOnTouchObstacleMed,RightGate
658.4667,662.6778,WristToElbow,FailOnTouchObstacleShort,RightGate
658.4667,662.6778,WristToElbow,FailOnTouchObstacleLong,LeftGate
658.4667,662.6778,WristToElbow,FailOnTouchObstacleMed,RightGate
659.2,660.1778,Hand,FailOnTouchObstacleMed-1,Pushed
659.2333,659.8667,Hand,FailOnTouchObstacleShort-1,LeftGate
659.2333,660.1223,Hand,FailOnTouchObstacleMed-1,LeftGate
659.2333,659.8667,Hand,FailOnTouchObstacleLong-1,RightGate
659.3032,660.0302,Hand,FailOnTouchObstacleMed-1,PickedUp
659.4333,659.6445,Hand,FailOnTouchObstacleMed-1,RightGate
660.7,661.2889,Hand,FailOnTouchObstacleShort-1,LeftGate
660.7,661.2889,Hand,FailOnTouchObstacleLong-1,RightGate
660.8,661.6556,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
660.8,661.6556,HandToWrist,FailOnTouchObstacleLong-1,RightGate
661.1334,662.2,Hand,FailOnTouchObstacleMed-1,LeftGate
661.2556,662.1445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
661.2556,662.1445,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
661.2556,662.1445,WristToElbow,FailOnTouchObstacleLong-1,RightGate
661.7831,,Hand,Target,PickedUp
661.8112,662.3778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
661.8112,662.3778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
662.1,662.4,Hand,FailOnTouchObstacleLong-1,RightGate
662.1,662.4,Hand,FailOnTouchObstacleShort-1,LeftGate
662.5555,662.7556,HandToWrist,FailOnTouchObstacleLong,LeftGate
662.5555,662.7556,HandToWrist,FailOnTouchObstacleMed,RightGate
662.5555,662.7556,HandToWrist,FailOnTouchObstacleShort,RightGate
662.6223,662.7667,Hand,FailOnTouchObstacleLong,LeftGate
662.6223,662.7667,Hand,FailOnTouchObstacleMed,RightGate
662.6223,662.7667,Hand,FailOnTouchObstacleShort,RightGate
