time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
902.9333,-0.0875,0.79,0.055,0.0,0.0,0.0
902.9445,-0.0875,0.79,0.055,0.0002,0.0002,0.0002
902.9556,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
902.9667,-0.0875,0.79,0.055,0.0005,0.0005,0.0005
902.9778,-0.0875,0.79,0.055,0.0005,0.0005,0.0005
902.9889,-0.0875,0.79,0.055,0.0005,0.0005,0.0005
903.0,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0111,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0222,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0333,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0445,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0556,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0667,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0778,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.0889,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1111,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1223,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1334,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1445,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1556,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1667,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1778,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.1889,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2111,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2222,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2333,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2444,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2556,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2667,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2778,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.2889,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.3,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.3112,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.3223,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.3334,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
903.3445,-0.0875,0.79,0.055,0.0004,0.0004,0.0004
