time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
465.6889,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7111,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7222,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7333,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7444,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7556,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7667,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7778,0.0875,0.79,-0.105,0.0,0.0,0.0
465.7889,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8111,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8222,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8333,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8445,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8556,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8667,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8778,0.0875,0.79,-0.105,0.0,0.0,0.0
465.8889,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9111,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9222,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9333,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9445,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9556,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9667,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9778,0.0875,0.79,-0.105,0.0,0.0,0.0
465.9889,0.0875,0.79,-0.105,0.0,0.0,0.0
466.0,0.0875,0.79,-0.105,0.0,0.0,0.0
466.0111,0.0875,0.79,-0.105,0.0,0.0,0.0
466.0222,0.0875,0.79,-0.105,0.0,0.0,0.0
466.0334,0.0875,0.79,-0.105,0.0,0.0,0.0
466.0445,0.0875,0.79,-0.105,0.0,0.0,0.0
