time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
773.6445,0.0073,0.7734,-0.249,299.4662,111.2095,248.3159
773.6556,0.0072,0.7731,-0.2488,299.5219,110.9262,248.5571
773.6667,0.0071,0.773,-0.2488,299.6672,110.5567,248.7718
773.6778,0.006999999999999999,0.7729,-0.2489,299.8046,110.2298,248.9371
773.6889,0.006999999999999999,0.7728,-0.2489,299.8903,109.9906,249.067
773.7,0.0068,0.7728,-0.2489,299.9374,109.9386,248.9861
773.7111,0.0069,0.7728,-0.2488,299.8398,110.0262,248.8632
773.7222,0.0071,0.7728,-0.249,299.7308,110.1056,248.7982
773.7333,0.0072,0.7724,-0.249,299.428,110.4835,248.7001
773.7444,0.0074,0.7725,-0.2491,299.2242,110.6581,248.6753
773.7556,0.0076,0.7725,-0.2495,299.0431,110.8589,248.632
773.7667,0.0075,0.7724,-0.2497,298.9969,110.8891,248.5885
773.7778,0.0072,0.7726,-0.25,299.0289,110.8482,248.4502
773.7889,0.0072,0.7727,-0.2502,299.0423,110.7751,248.3838
773.8,0.0069,0.7727,-0.2503,299.1037,110.6775,248.3492
773.8112,0.006999999999999999,0.7728,-0.2506,299.1067,110.6646,248.3495
773.8223,0.0071,0.7729,-0.2509,299.0559,110.73299999999999,248.3163
773.8334,0.0073,0.773,-0.2511,298.9944,110.8925,248.2339
773.8445,0.0076,0.7731,-0.251,298.9349,111.0579,248.146
773.8556,0.0077,0.7732,-0.2511,298.91200000000003,111.2125,248.0047
773.8667,0.0075,0.773,-0.251,298.9261,111.3802,247.793
773.8778,0.0074,0.7731,-0.2511,299.0052,111.5209,247.5775
773.8889,0.0073,0.7732,-0.2511,299.0884,111.603,247.4328
773.9,0.0072,0.7733,-0.2509,299.3329,111.512,247.3831
773.9111,0.0069,0.7735,-0.2508,299.5087,111.4371,247.3359
773.9222,0.0067,0.7737,-0.2506,299.7492,111.2369,247.3937
773.9333,0.0066,0.7741,-0.2503,299.9854,111.0155,247.4956
773.9445,0.0066,0.7743,-0.25,300.171,110.884,247.5033
773.9556,0.0064,0.7746,-0.2492,300.286,110.7705,247.5593
773.9667,0.0061,0.7749,-0.2484,300.33,110.7078,247.5938
773.9778,0.0057,0.7754,-0.2476,300.369,110.6654,247.5077
773.9889,0.0054,0.7761,-0.2465,300.4278,110.6246,247.3363
774.0,0.005,0.7769,-0.2452,300.4701,110.5583,247.2277
774.0111,0.0044,0.7779,-0.2438,300.4825,110.4506,247.2167
774.0222,0.004,0.779,-0.242,300.4678,110.2054,247.3108
774.0333,0.0031,0.7801,-0.2403,300.5401,109.9159,247.3386
774.0444,0.0023,0.7815,-0.2381,300.7291,109.4969,247.3362
774.0556,0.0014,0.7828,-0.2356,300.9594,109.0226,247.2617
774.0667,0.0006,0.784,-0.2333,301.1311,108.6163,247.2066
774.0778,-0.0003,0.7852,-0.2306,301.274,108.1154,247.2622
774.0889,-0.0012,0.7862,-0.2277,301.3599,107.7007,247.2247
774.1,-0.0021,0.787,-0.2244,301.3843,107.4192,247.0069
774.1111,-0.0029,0.7879,-0.2214,301.4083,107.1454,246.8219
774.1223,-0.0037,0.7889,-0.2181,301.3206,106.8254,246.7113
774.1334,-0.0047,0.7896,-0.2149,301.2389,106.4626,246.7212
774.1445,-0.0054,0.7904,-0.2114,301.065,106.0227,246.9254
774.1556,-0.0061,0.7909999999999999,-0.2079,300.91200000000003,105.5935,247.1165
774.1667,-0.0071,0.7913,-0.2042,300.8106,105.1316,247.345
774.1778,-0.008,0.7919,-0.2007,300.7415,104.6088,247.6201
774.1889,-0.0088,0.7924,-0.1973,300.6787,103.90700000000001,248.2151
774.2,-0.0095,0.7929999999999999,-0.19399999999999998,300.6011,103.1282,248.859
774.2111,-0.0105,0.7937,-0.1905,300.5176,102.1992,249.3612
774.2222,-0.0115,0.7942,-0.1872,300.4545,101.2154,249.7501
774.2333,-0.0126,0.7945,-0.1837,300.3987,100.3293,250.157
774.2444,-0.0135,0.7948,-0.1802,300.3582,99.5819,250.5585
774.2556,-0.0144,0.7951,-0.1767,300.3515,99.1232,250.7772
774.2667,-0.0155,0.7954,-0.1733,300.3483,98.7202,250.9268
774.2778,-0.0164,0.7955,-0.17,300.3312,98.3137,251.2163
774.2889,-0.0172,0.7956,-0.1673,300.2239,97.2649,252.2029
774.3,-0.0181,0.7957,-0.1644,300.0901,96.0647,253.28799999999998
774.3112,-0.0186,0.7955,-0.1619,299.8095,94.4951,254.7262
774.3223,-0.0194,0.7954,-0.1591,299.5276,93.1113,255.976
774.3334,-0.0199,0.7951,-0.1564,299.1545,91.8793,257.159
774.3445,-0.0207,0.795,-0.1535,298.8138,91.1863,257.8447
774.3556,-0.0214,0.7947,-0.1505,298.5516,90.6697,258.3194
774.3667,-0.0225,0.794,-0.14800000000000002,298.3456,90.5161,258.3166
774.3778,-0.0233,0.7933,-0.1461,298.0476,89.8232,258.9323
774.3889,-0.0237,0.7925,-0.1445,297.5969,88.458,260.5005
774.4,-0.0244,0.7916,-0.1429,297.1078,87.0898,262.1581
774.4111,-0.0246,0.7911,-0.1421,296.561,97.4717,253.4391
774.4222,-0.025,0.7901,-0.141,296.8693,107.0769,245.06400000000002
774.4333,-0.0257,0.789,-0.1397,296.8979,111.0992,241.6597
774.4445,-0.0264,0.7882,-0.1381,296.4664,111.8196,241.55
774.4556,-0.0272,0.7872,-0.1365,296.5733,114.3976,238.6521
774.4667,-0.0278,0.7859999999999999,-0.1352,296.2406,113.5097,238.6989
774.4778,-0.0283,0.7844,-0.1342,295.1625,108.3646,243.8674
774.4889,-0.0287,0.7829999999999999,-0.1334,294.4249,104.6127,248.0534
774.5,-0.028999999999999998,0.7817,-0.1327,294.0856,101.3985,251.2556
774.5111,-0.0292,0.7803,-0.1324,293.7303,95.0842,257.8459
774.5222,-0.0291,0.7792,-0.1319,293.5954,96.4335,256.4307
774.5333,-0.0288,0.7784,-0.1314,293.4611,96.9705,255.0351
774.5444,-0.0287,0.7776,-0.1312,292.786,97.8331,254.9923
774.5556,-0.0284,0.7765,-0.1311,292.1106,96.8069,255.7476
774.5667,-0.0287,0.7755,-0.1311,291.3067,96.5977,255.8661
774.5778,-0.0293,0.7753,-0.1311,291.0035,96.2897,255.78900000000002
774.5889,-0.0295,0.7754,-0.1325,290.7212,101.9898,250.9093
774.6,-0.0302,0.7746,-0.133,289.6438,97.8752,257.0488
774.6111,-0.0305,0.7741,-0.1333,289.9695,92.1703,262.1934
774.6223,-0.0306,0.774,-0.1335,290.5279,85.6036,267.9231
774.6334,-0.0304,0.7739,-0.1337,290.9411,83.1635,269.6996
774.6445,-0.0302,0.7734,-0.1342,290.6623,86.7566,266.1045
774.6556,-0.0302,0.7732,-0.1343,290.1518,84.4133,269.8375
774.6667,-0.0305,0.7725,-0.1348,289.144,91.131,264.1567
774.6778,-0.0306,0.7718,-0.1352,289.0151,90.4632,264.1406
774.6889,-0.0309,0.7713,-0.1357,288.8761,88.5845,265.551
774.7,-0.0313,0.7707,-0.1362,288.4838,89.1152,265.2009
774.7111,-0.0317,0.7703,-0.1367,288.5603,87.0011,266.7725
774.7222,-0.032,0.7698,-0.1373,288.8145,86.1914,266.807
774.7333,-0.0321,0.7694,-0.1379,289.2548,84.663,267.6686
774.7444,-0.0321,0.7689,-0.1386,289.4965,85.3883,266.688
774.7556,-0.0323,0.7682,-0.1393,289.2055,86.6506,266.1564
774.7667,-0.0324,0.7676,-0.1401,289.0497,86.4672,266.5667
774.7778,-0.0324,0.767,-0.1409,288.9207,86.5358,266.3206
