time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
617.8889,0.1868,0.6977,-0.3969,3.9989999999999997,56.231,64.7766
617.9,0.1868,0.698,-0.3969,4.0103,56.2592,64.7285
617.9111,0.1868,0.6981,-0.397,4.0103,56.2968,64.6808
617.9222,0.1867,0.6981,-0.397,3.9135,56.3146,64.6201
617.9333,0.1865,0.6983,-0.3969,3.8289,56.2763,64.5958
617.9445,0.1865,0.6983,-0.397,3.7681,56.2967,64.6161
617.9556,0.1865,0.6982,-0.3969,3.7834,56.3594,64.6242
617.9667,0.1866,0.698,-0.397,3.8079,56.3546,64.6506
617.9778,0.1867,0.698,-0.397,3.8423,56.3346,64.6585
617.9889,0.1868,0.6979,-0.3969,3.9199,56.3107,64.6428
618.0,0.1868,0.6977,-0.397,3.9879,56.2936,64.6939
618.0111,0.1868,0.6976,-0.397,3.9906,56.2714,64.7981
618.0222,0.1867,0.6975,-0.397,3.9995,56.2602,64.8943
618.0333,0.1866,0.6973,-0.397,4.011,56.2976,65.0407
618.0444,0.1864,0.6970000000000001,-0.3968,3.9897,56.3595,65.1954
618.0555,0.1863,0.6968,-0.3969,3.9666,56.3193,65.2994
618.0667,0.1863,0.6966,-0.397,4.0151,56.2451,65.3513
618.0778,0.1864,0.6964,-0.3971,4.1062,56.238,65.3954
618.0889,0.1865,0.6962,-0.3971,4.1769,56.2536,65.4585
618.1,0.1864,0.6961,-0.3971,4.2313,56.281000000000006,65.5382
618.1111,0.1865,0.696,-0.3972,4.2396,56.3004,65.6154
618.1223,0.1866,0.696,-0.3973,4.2625,56.3227,65.6749
618.1334,0.1866,0.6959,-0.3972,4.22,56.3776,65.7313
618.1445,0.1866,0.6959,-0.3971,4.2063,56.4264,65.8338
618.1556,0.1865,0.6959,-0.3969,4.2023,56.4506,65.9322
618.1667,0.1864,0.6958,-0.3968,4.1879,56.4148,66.0073
618.1778,0.1859,0.6957,-0.3966,4.2035,56.3038,66.0861
618.1889,0.1855,0.6959,-0.3961,4.2669,56.1969,66.1577
618.2,0.1848,0.6961,-0.3958,4.3222,56.1217,66.2442
618.2111,0.1837,0.6961,-0.3953,4.3585,56.0299,66.3565
618.2222,0.1824,0.6964,-0.3949,4.3699,55.8899,66.4762
618.2333,0.1813,0.6966,-0.3945,4.3481,55.659,66.5592
618.2444,0.18,0.6970000000000001,-0.39399999999999996,4.2635,55.3886,66.6037
618.2556,0.1786,0.6972,-0.3935,4.1546,55.1153,66.6665
618.2667,0.1773,0.6974,-0.3929,3.9784,54.7915,66.7567
618.2778,0.1759,0.6978,-0.3922,3.9248,54.4487,66.8711
618.2889,0.1744,0.6982,-0.3915,3.9536,54.0612,66.9712
618.3,0.1728,0.6985,-0.3909,3.9621,53.6681,67.0212
618.3111,0.1711,0.6988,-0.3902,3.9319,53.2873,67.134
618.3223,0.1694,0.6990000000000001,-0.3895,3.9097,52.8205,67.3211
618.3334,0.1675,0.6993,-0.3889,3.9610000000000003,52.4147,67.5012
618.3445,0.1659,0.6996,-0.3883,4.1034,52.0453,67.6627
618.3556,0.1642,0.6998,-0.3878,4.2732,51.6262,67.815
618.3667,0.1625,0.7,-0.3873,4.4628,51.2145,67.89399999999999
618.3778,0.1612,0.6999,-0.3868,4.4510000000000005,50.9347,67.9772
618.3889,0.1601,0.6998,-0.3862,4.523,50.8588,68.1239
618.4,0.159,0.7001,-0.3856,4.7426,51.0271,68.3314
618.4111,0.1579,0.7,-0.3849,4.9192,51.2632,68.5219
618.4222,0.1571,0.7001,-0.3844,5.1507,51.7284,68.7005
618.4333,0.1565,0.7002,-0.3837,5.2063,52.1682,68.7706
618.4445,0.156,0.6999,-0.3829,5.1651,52.6499,68.8321
618.4556,0.1558,0.7,-0.3822,5.2558,53.2392,68.9501
618.4667,0.1558,0.7001,-0.3812,5.3887,53.8797,69.0984
618.4778,0.1557,0.7,-0.3797,5.4588,54.7976,69.3722
618.4889,0.1557,0.7001,-0.3785,5.5876,55.6813,69.6312
618.5,0.1561,0.7003,-0.3772,5.8525,56.3888,69.8705
618.5111,0.1563,0.7005,-0.3758,6.1027,57.0736,70.0656
618.5222,0.1566,0.7007,-0.3743,6.422000000000001,57.6504,70.1563
618.5333,0.1567,0.7009,-0.3729,6.7778,58.1445,70.2153
618.5444,0.1569,0.701,-0.3717,7.1651,58.5109,70.3218
618.5555,0.1571,0.7013,-0.3706,7.5938,58.8788,70.4553
618.5667,0.1574,0.7015,-0.3695,8.0117,59.2281,70.5373
618.5778,0.1575,0.7016,-0.3684,8.3002,59.5801,70.6011
618.5889,0.1578,0.7018,-0.3675,8.4765,59.8795,70.649
618.6,0.1582,0.7018,-0.3664,8.6586,60.1662,70.7306
618.6111,0.1586,0.7019,-0.3657,8.7186,60.3185,70.8584
618.6223,0.1589,0.7020000000000001,-0.365,8.7772,60.4176,70.9748
618.6334,0.1591,0.7020000000000001,-0.3645,8.8152,60.5161,71.045
618.6445,0.1592,0.7021,-0.364,8.8384,60.4848,71.1241
618.6556,0.1592,0.7021,-0.3634,8.8618,60.324,71.1496
618.6667,0.1589,0.7020000000000001,-0.363,8.9054,60.1917,71.1987
618.6778,0.1586,0.7021,-0.3628,8.927,60.0601,71.2517
618.6889,0.1581,0.7022,-0.3623,8.953,60.0011,71.3253
618.7,0.1581,0.7022,-0.3623,8.953,60.0011,71.3253
618.7111,0.1573,0.7021,-0.3616,8.8319,59.7825,71.4254
618.7222,0.1567,0.7020000000000001,-0.3612,8.7004,59.7276,71.5562
618.7333,0.1561,0.7020000000000001,-0.3608,8.6275,59.6484,71.6636
618.7444,0.1556,0.7023,-0.3605,8.6094,59.5093,71.7325
618.7556,0.155,0.7024,-0.3601,8.5769,59.3675,71.7659
618.7667,0.1545,0.7024,-0.3598,8.5192,59.227,71.7806
618.7778,0.1538,0.7026,-0.3595,8.3835,59.0482,71.7673
618.7889,0.1531,0.7027,-0.3594,8.1465,58.8391,71.7719
618.8,0.1526,0.7029,-0.3589,7.952999999999999,58.6194,71.7737
618.8111,0.1522,0.7031,-0.3585,7.7994,58.4772,71.8251
618.8223,0.1517,0.7033,-0.358,7.6533,58.4117,71.9304
618.8334,0.1509,0.7036,-0.3573,7.5809,58.3912,72.0886
618.8445,0.1502,0.7039,-0.3568,7.5987,58.3516,72.2235
618.8556,0.1494,0.7042,-0.3562,7.5692,58.336999999999996,72.3256
618.8667,0.1485,0.7045,-0.3555,7.5045,58.3903,72.464
618.8778,0.1477,0.7048,-0.3547,7.4173,58.4505,72.5994
618.8889,0.147,0.705,-0.354,7.2011,58.6311,72.7595
618.9,0.1464,0.7053,-0.3529,7.0169,58.8693,72.9667
618.9111,0.1458,0.7056,-0.3516,6.9221,59.0929,73.1679
618.9222,0.1451,0.706,-0.3503,6.9685,59.3426,73.4121
618.9333,0.1444,0.7064,-0.3491,7.0108,59.5538,73.6564
618.9445,0.1437,0.7071,-0.348,7.159,59.7152,73.9165
618.9556,0.1428,0.7077,-0.3468,7.3447,59.7935,74.1298
618.9667,0.142,0.7083,-0.3454,7.499,59.8371,74.2953
618.9778,0.1412,0.7087,-0.3439,7.5583,59.9738,74.494
618.9889,0.1405,0.7092,-0.3425,7.6171,60.1502,74.7321
619.0,0.1401,0.7097,-0.3411,7.7898,60.4165,75.0432
