start_time,end_time,dominant_object,non_dominant_object,interaction_type
218.3301,218.8105,Hand,FailOnTouchObstacleMed,PickedUp
218.6889,,FailOnTouchObstacleMed,FailOnTouchObstacleShort,Pushed
219.1222,219.3111,Hand,FailOnTouchObstacleShort,LeftGate
219.1222,219.3222,Hand,FailOnTouchObstacleMed,LeftGate
219.1222,219.3,Hand,FailOnTouchObstacleLong,RightGate
219.1556,219.4222,HandToWrist,FailOnTouchObstacleLong,RightGate
219.1667,219.4556,HandToWrist,FailOnTouchObstacleMed,LeftGate
219.1667,219.4333,HandToWrist,FailOnTouchObstacleShort,LeftGate
219.2889,221.7778,WristToElbow,FailOnTouchObstacleLong,RightGate
219.2889,221.7667,WristToElbow,FailOnTouchObstacleShort,LeftGate
219.3111,221.7556,WristToElbow,FailOnTouchObstacleMed,LeftGate
219.6,220.3889,Hand,FailOnTouchObstacleLong-1,Pushed
219.6111,219.8667,Hand,FailOnTouchObstacleShort-1,LeftGate
219.6111,219.8667,Hand,FailOnTouchObstacleMed-1,LeftGate
219.6222,219.6778,Hand,FailOnTouchObstacleLong-1,RightGate
219.6707,220.2738,Hand,FailOnTouchObstacleLong-1,PickedUp
219.7,220.3556,Hand,FailOnTouchObstacleLong-1,RightGate
220.6778,220.9,Hand,FailOnTouchObstacleMed-1,LeftGate
220.6889,220.9,Hand,FailOnTouchObstacleShort-1,LeftGate
220.7111,221.0333,Hand,FailOnTouchObstacleLong-1,RightGate
220.7222,221.1111,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
220.7222,221.1111,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
220.7778,221.5222,HandToWrist,FailOnTouchObstacleLong-1,RightGate
220.8889,221.4444,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
220.8889,221.4444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
220.9556,221.3778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
221.1111,221.2,Hand,Target,Pushed
221.1786,,Hand,Target,PickedUp
221.2222,221.5667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
221.2222,221.5667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
221.2889,221.5444,Hand,FailOnTouchObstacleLong-1,RightGate
221.4222,221.5889,Hand,FailOnTouchObstacleMed-1,LeftGate
221.4222,221.5889,Hand,FailOnTouchObstacleShort-1,LeftGate
221.6556,221.8667,HandToWrist,FailOnTouchObstacleMed,LeftGate
221.6667,221.8778,HandToWrist,FailOnTouchObstacleShort,LeftGate
221.6778,221.8778,HandToWrist,FailOnTouchObstacleLong,RightGate
221.7333,221.8778,Hand,FailOnTouchObstacleMed,LeftGate
221.7444,221.8889,Hand,FailOnTouchObstacleShort,LeftGate
221.7444,221.9,Hand,FailOnTouchObstacleLong,RightGate
