start_time,end_time,dominant_object,non_dominant_object,interaction_type
671.5884,672.683,Hand,FailOnTouchObstacleShort,PickedUp
673.2889,673.4222,Hand,FailOnTouchObstacleShort,LeftGate
673.3223,673.5111,HandToWrist,FailOnTouchObstacleShort,LeftGate
673.3556,673.5111,Hand,FailOnTouchObstacleMed,LeftGate
673.3556,673.5111,Hand,FailOnTouchObstacleLong,RightGate
673.3889,676.9333,WristToElbow,FailOnTouchObstacleShort,LeftGate
673.3889,673.7,HandToWrist,FailOnTouchObstacleMed,LeftGate
673.3889,673.7,HandToWrist,FailOnTouchObstacleLong,RightGate
673.4889,676.8556,WristToElbow,FailOnTouchObstacleMed,LeftGate
673.4889,676.8556,WristToElbow,FailOnTouchObstacleLong,RightGate
674.0122,674.9394,Hand,FailOnTouchObstacleShort-1,PickedUp
675.2222,675.5667,Hand,FailOnTouchObstacleMed-1,LeftGate
675.2222,675.5667,Hand,FailOnTouchObstacleLong-1,RightGate
675.2778,676.5889,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
675.2778,676.5889,HandToWrist,FailOnTouchObstacleLong-1,RightGate
675.3,675.8223,Hand,FailOnTouchObstacleShort-1,RightGate
675.3556,676.5444,HandToWrist,FailOnTouchObstacleShort-1,RightGate
675.5222,676.4222,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
675.5222,676.4222,WristToElbow,FailOnTouchObstacleLong-1,RightGate
675.7111,676.3334,WristToElbow,FailOnTouchObstacleShort-1,RightGate
675.9001,,Hand,Target,PickedUp
676.2778,676.5667,Hand,FailOnTouchObstacleShort-1,RightGate
676.3778,676.6111,Hand,FailOnTouchObstacleLong-1,RightGate
676.3778,676.6111,Hand,FailOnTouchObstacleMed-1,LeftGate
676.7333,676.9667,HandToWrist,FailOnTouchObstacleLong,RightGate
676.7333,676.9667,HandToWrist,FailOnTouchObstacleMed,LeftGate
676.8112,677.0444,HandToWrist,FailOnTouchObstacleShort,LeftGate
676.8112,676.9889,Hand,FailOnTouchObstacleLong,RightGate
676.8112,676.9889,Hand,FailOnTouchObstacleMed,LeftGate
676.8778,677.0778,Hand,FailOnTouchObstacleShort,LeftGate
