start_time,end_time,dominant_object,non_dominant_object,interaction_type
1274.0,1274.111,Hand,FailOnTouchObstacleLong,RightGate
1274.0,1274.122,HandToWrist,FailOnTouchObstacleLong,RightGate
1274.078,1274.344,Hand,FailOnTouchObstacleMed-1,RightGate
1274.111,1276.089,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1274.122,1274.7,Hand,FailOnTouchObstacleShort-1,RightGate
1274.156,,WristToElbow,FailOnTouchObstacleLong,RightGate
1274.167,1276.167,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1274.267,,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1274.433,1275.367,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1274.517,1275.198,Hand,FailOnTouchObstacleShort,PickedUp
1274.578,1275.256,Hand,FailOnTouchObstacleShort,LeftGate
1274.611,1275.245,Hand,FailOnTouchObstacleShort,RightGate
1274.8110000000001,1276.011,Hand,FailOnTouchObstacleShort-1,RightGate
1275.878,,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1275.989,,Hand,FailOnTouchObstacleShort,LeftGate
1276.078,,HandToWrist,FailOnTouchObstacleShort,LeftGate
1276.122,,Hand,FailOnTouchObstacleMed,RightGate
1276.178,,HandToWrist,FailOnTouchObstacleMed,RightGate
1276.322,1277.4669999999999,WristToElbow,FailOnTouchObstacleShort,LeftGate
1276.578,1276.656,WristToElbow,FailOnTouchObstacleMed,RightGate
1276.606,1277.354,Hand,FailOnTouchObstacleLong-1,PickedUp
1276.989,1277.4669999999999,Hand,FailOnTouchObstacleLong-1,RightGate
1277.267,1277.433,Hand,FailOnTouchObstacleLong-1,LeftGate
