time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
124.9667,-0.0475,0.79,-0.105,0.0,0.0,0.0
124.9778,-0.0475,0.79,-0.105,-0.001,-0.001,-0.001
124.9889,-0.0475,0.79,-0.105,-0.002,-0.002,-0.002
125.0,-0.0475,0.79,-0.105,-0.0024,-0.0024,-0.0024
125.0111,-0.0475,0.79,-0.105,-0.0025,-0.0025,-0.0025
125.0222,-0.0475,0.79,-0.105,-0.0023,-0.0023,-0.0023
125.0333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.0444,-0.0475,0.79,-0.105,-0.0021,-0.0021,-0.0021
125.0556,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.0667,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.0778,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.0889,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1111,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1222,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1444,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1556,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1667,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1778,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.1889,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2111,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2222,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2444,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2556,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2667,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2778,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.2889,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3111,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3222,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3444,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3556,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3667,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3778,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.3889,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4111,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4222,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4445,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4556,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4667,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4778,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.4889,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5111,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5222,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5444,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5556,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5667,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5778,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.5889,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6111,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6222,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6444,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6556,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6667,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6778,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.6889,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.7,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.7111,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.7222,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.7333,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
125.7444,-0.0475,0.79,-0.105,-0.0022,-0.0022,-0.0022
