start_time,end_time,dominant_object,non_dominant_object,interaction_type
203.2947,204.1214,Hand,FailOnTouchObstacleMed,PickedUp
203.5778,204.1445,Hand,FailOnTouchObstacleMed,LeftGate
204.0333,204.1667,Hand,FailOnTouchObstacleMed,RightGate
204.2889,204.3333,Hand,FailOnTouchObstacleMed,RightGate
204.7,204.8778,Hand,FailOnTouchObstacleShort,RightGate
204.7,204.8778,Hand,FailOnTouchObstacleLong,LeftGate
204.7333,204.9778,HandToWrist,FailOnTouchObstacleShort,RightGate
204.7333,204.9778,HandToWrist,FailOnTouchObstacleLong,LeftGate
204.7889,205.1111,Hand,FailOnTouchObstacleMed,RightGate
204.8333,,WristToElbow,FailOnTouchObstacleShort,RightGate
204.8333,,WristToElbow,FailOnTouchObstacleLong,LeftGate
204.8445,205.4556,HandToWrist,FailOnTouchObstacleMed,RightGate
205.0444,,WristToElbow,FailOnTouchObstacleMed,RightGate
205.1778,205.8667,Hand,FailOnTouchObstacleLong-1,Pushed
205.1889,205.5222,Hand,FailOnTouchObstacleShort-1,LeftGate
205.1889,,Hand,FailOnTouchObstacleMed-1,LeftGate
205.1889,205.2,Hand,FailOnTouchObstacleLong-1,RightGate
205.1936,205.7746,Hand,FailOnTouchObstacleLong-1,PickedUp
205.2111,205.8445,Hand,FailOnTouchObstacleLong-1,RightGate
205.8889,,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
206.0222,,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
206.0556,,Hand,FailOnTouchObstacleShort-1,LeftGate
206.1445,,Hand,FailOnTouchObstacleLong-1,RightGate
206.1556,,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
206.1556,,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
