start_time,end_time,dominant_object,non_dominant_object,interaction_type
879.1556,879.2556,Hand,FailOnTouchObstacleLong-1,RightGate
879.1778,879.3112,HandToWrist,FailOnTouchObstacleLong-1,RightGate
879.2444,879.6445,WristToElbow,FailOnTouchObstacleLong-1,RightGate
879.3,879.4111,Hand,FailOnTouchObstacleMed,RightGate
879.3334,879.4556,HandToWrist,FailOnTouchObstacleMed,RightGate
879.3889,881.1445,WristToElbow,FailOnTouchObstacleMed,RightGate
879.3889,879.5222,Hand,FailOnTouchObstacleShort,RightGate
879.4222,879.5667,HandToWrist,FailOnTouchObstacleShort,RightGate
879.4333,879.6,Hand,FailOnTouchObstacleLong,RightGate
879.4667,879.6445,HandToWrist,FailOnTouchObstacleLong,RightGate
879.4778,881.0,WristToElbow,FailOnTouchObstacleShort,RightGate
879.5222,880.9333,WristToElbow,FailOnTouchObstacleLong,RightGate
879.8112,880.6,WristToElbow,FailOnTouchObstacleShort-1,RightGate
880.2330000000001,,Hand,Target,PickedUp
880.7778,881.0111,Hand,FailOnTouchObstacleLong,RightGate
880.7778,880.9889,HandToWrist,FailOnTouchObstacleLong,RightGate
880.8,,WristToElbow,FailOnTouchObstacleLong-1,RightGate
880.8667,881.0667,HandToWrist,FailOnTouchObstacleShort,RightGate
880.8889,881.0889,Hand,FailOnTouchObstacleShort,RightGate
881.0222,881.2222,HandToWrist,FailOnTouchObstacleMed,RightGate
881.0556,881.2444,Hand,FailOnTouchObstacleMed,RightGate
