start_time,end_time,dominant_object,non_dominant_object,interaction_type
130.8941,131.7767,Hand,FailOnTouchObstacleShort,PickedUp
131.1333,131.2444,Hand,FailOnTouchObstacleMed,LeftGate
131.7556,132.3111,Hand,FailOnTouchObstacleMed,LeftGate
131.8445,132.1222,Hand,FailOnTouchObstacleShort,Pushed
131.9222,132.0444,Hand,FailOnTouchObstacleShort,RightGate
132.0444,132.4889,HandToWrist,FailOnTouchObstacleMed,LeftGate
132.0667,132.4111,Hand,FailOnTouchObstacleShort,RightGate
132.1667,132.6445,HandToWrist,FailOnTouchObstacleShort,RightGate
132.2667,134.6889,WristToElbow,FailOnTouchObstacleMed,LeftGate
132.3778,134.5778,WristToElbow,FailOnTouchObstacleShort,RightGate
132.7,133.1,Hand,FailOnTouchObstacleShort-1,RightGate
132.7,133.1,Hand,FailOnTouchObstacleMed-1,LeftGate
132.7778,133.4889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
132.7778,133.4889,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
133.0556,134.0444,WristToElbow,FailOnTouchObstacleShort-1,RightGate
133.0556,134.0444,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
133.4632,,Hand,Target,PickedUp
133.7889,134.2889,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
133.7889,134.2889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
133.9889,134.3222,Hand,FailOnTouchObstacleMed-1,LeftGate
133.9889,134.3222,Hand,FailOnTouchObstacleShort-1,RightGate
134.3778,134.7889,HandToWrist,FailOnTouchObstacleShort,RightGate
134.5,134.9222,HandToWrist,FailOnTouchObstacleMed,LeftGate
134.5222,134.8333,Hand,FailOnTouchObstacleShort,RightGate
134.6333,134.9778,Hand,FailOnTouchObstacleMed,LeftGate
