start_time,end_time,dominant_object,non_dominant_object,interaction_type
989.7444,989.8556,Hand,FailOnTouchObstacleShort,LeftGate
989.7667,989.8667,Hand,FailOnTouchObstacleShort-1,RightGate
989.7778,989.9111,HandToWrist,FailOnTouchObstacleShort,LeftGate
989.7889,989.9333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
989.8334,990.6334,WristToElbow,FailOnTouchObstacleShort,LeftGate
989.8445,990.7333,WristToElbow,FailOnTouchObstacleShort-1,RightGate
989.9778,990.2,Hand,FailOnTouchObstacleMed,LeftGate
990.0111,990.3223,HandToWrist,FailOnTouchObstacleMed,LeftGate
990.1556,990.3556,Hand,FailOnTouchObstacleLong,LeftGate
990.1667,991.4667,WristToElbow,FailOnTouchObstacleMed,LeftGate
990.2,990.5,HandToWrist,FailOnTouchObstacleLong,LeftGate
990.3223,990.5778,Hand,FailOnTouchObstacleLong-1,LeftGate
990.3445,991.3334,WristToElbow,FailOnTouchObstacleLong,LeftGate
990.3556,991.3112,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
990.4667,991.2111,Hand,FailOnTouchObstacleMed-1,LeftGate
990.5222,990.8778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
990.5334,991.1556,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
990.7,991.0667,Hand,Target,Pushed
990.7867,,Hand,Target,PickedUp
990.9222,990.9445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
991.0778,991.1778,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
991.0889,991.8445,WristToElbow,FailOnTouchObstacleShort-1,RightGate
991.1111,991.3334,Hand,FailOnTouchObstacleLong-1,LeftGate
991.1445,991.8778,WristToElbow,FailOnTouchObstacleShort,LeftGate
991.1889,991.4445,HandToWrist,FailOnTouchObstacleLong,LeftGate
991.3,991.4667,Hand,FailOnTouchObstacleLong,LeftGate
991.3556,991.5889,HandToWrist,FailOnTouchObstacleMed,LeftGate
991.4333,991.6111,Hand,FailOnTouchObstacleMed,LeftGate
991.6889,992.0111,HandToWrist,FailOnTouchObstacleShort-1,RightGate
991.7222,992.0445,HandToWrist,FailOnTouchObstacleShort,LeftGate
991.7889,992.0445,Hand,FailOnTouchObstacleShort-1,RightGate
991.8223,992.0778,Hand,FailOnTouchObstacleShort,LeftGate
