time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
479.4333,0.0625,0.79,0.055,0.0,0.0,0.0
479.4445,0.0625,0.79,0.055,0.0002,0.0002,0.0002
479.4556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.4667,0.0625,0.79,0.055,0.0005,0.0005,0.0005
479.4778,0.0625,0.79,0.055,0.0005,0.0005,0.0005
479.4889,0.0625,0.79,0.055,0.0005,0.0005,0.0005
479.5,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5334,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.5889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.6889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7444,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.7889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.8889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
479.9889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0334,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.0889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.1889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2444,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.2889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.3889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.4889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5334,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.5889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6333,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6445,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6556,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6667,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6778,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.6889,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.7,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.7111,0.0625,0.79,0.055,0.0004,0.0004,0.0004
480.7222,0.0625,0.79,0.055,0.0004,0.0004,0.0004
