object,x,y,z,width,height,depth
Target,0.0825,0.7727079,0.175,0.04999959,0.08541586,0.04999948
FailOnTouchObstacleShort,0.2825,0.79,0.165,0.04999995,0.12,0.04999995
FailOnTouchObstacleMed,0.2225,0.79,-0.004999999,0.1,0.12,0.04999995
FailOnTouchObstacleLong,-0.0675,0.79,-0.015,0.15,0.12,0.05000001
FailOnTouchObstacleMed-1,0.2625,0.79,-0.135,0.1,0.12,0.04999995
FailOnTouchObstacleShort-1,0.1425,0.79,-0.095,0.04999995,0.12,0.04999995
FailOnTouchObstacleLong-1,0.1925,0.79,0.105,0.15,0.12,0.05000001
