start_time,end_time,dominant_object,non_dominant_object,interaction_type
648.6,648.7556,Hand,FailOnTouchObstacleMed,RightGate
648.6,648.7556,Hand,FailOnTouchObstacleShort,LeftGate
648.6,648.7556,Hand,FailOnTouchObstacleLong,RightGate
648.6334,648.8556,HandToWrist,FailOnTouchObstacleShort,LeftGate
648.6334,648.8556,HandToWrist,FailOnTouchObstacleLong,RightGate
648.6334,648.8556,HandToWrist,FailOnTouchObstacleMed,RightGate
648.7444,651.1667,WristToElbow,FailOnTouchObstacleShort,LeftGate
648.7444,651.1667,WristToElbow,FailOnTouchObstacleLong,RightGate
648.7444,651.1667,WristToElbow,FailOnTouchObstacleMed,RightGate
648.9445,649.1223,Hand,FailOnTouchObstacleMed-1,LeftGate
648.9445,649.1223,Hand,FailOnTouchObstacleLong-1,RightGate
648.9556,649.1223,Hand,FailOnTouchObstacleShort-1,RightGate
648.9778,649.2333,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
648.9778,649.2333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
649.0333,649.1889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
649.1,650.5555,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
649.1,650.5555,WristToElbow,FailOnTouchObstacleLong-1,RightGate
649.3,650.3778,WristToElbow,FailOnTouchObstacleShort-1,RightGate
649.6334,650.2667,Hand,Target,Pushed
649.7854,,Hand,Target,PickedUp
650.3445,650.6667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
650.3445,650.6667,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
650.3445,650.6667,HandToWrist,FailOnTouchObstacleShort-1,RightGate
650.3889,650.7,Hand,FailOnTouchObstacleShort-1,RightGate
650.3889,650.7,Hand,FailOnTouchObstacleLong-1,RightGate
650.3889,650.7,Hand,FailOnTouchObstacleMed-1,LeftGate
650.9889,651.2667,HandToWrist,FailOnTouchObstacleLong,RightGate
650.9889,651.2667,HandToWrist,FailOnTouchObstacleMed,RightGate
650.9889,651.2667,HandToWrist,FailOnTouchObstacleShort,LeftGate
651.0555,651.2889,Hand,FailOnTouchObstacleLong,RightGate
651.0555,651.2889,Hand,FailOnTouchObstacleMed,RightGate
651.0555,651.2889,Hand,FailOnTouchObstacleShort,LeftGate
