directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA02/S001,basic,ICRA02,1,1,1,1,70.76250999999999,80.58889,practice,False,5,System.Single[],,,0.0,71.3,78.92834,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA02/S001,basic,ICRA02,1,2,1,2,84.03296,89.66667,practice,False,5,System.Single[],,,0.0,84.94444,88.45671,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA02/S001,basic,ICRA02,1,3,1,3,94.86938,97.97778000000001,practice,False,5,System.Single[],,,0.0,95.4,96.91306999999999,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA02/S001,basic,ICRA02,1,4,1,4,101.4368,108.1778,practice,False,5,System.Single[],,,0.0,102.1889,106.8778,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA02/S001,basic,ICRA02,1,5,1,5,111.4566,116.0778,practice,False,5,System.Single[],,,0.0,112.1111,114.8667,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA02/S001,basic,ICRA02,1,6,1,6,119.4212,126.8222,practice,False,5,System.Single[],,,0.0,121.0333,,ArmInteraction,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA02/S001,basic,ICRA02,1,7,1,7,130.3683,135.7222,practice,False,5,System.Single[],,,0.0,130.9556,134.4222,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA02/S001,basic,ICRA02,1,8,1,8,142.3876,155.4778,practice,False,5,System.Single[],,,0.0,142.9889,153.547,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA02/S001,basic,ICRA02,1,9,1,9,160.0704,168.7333,practice,False,5,System.Single[],,,0.0,160.7333,167.2868,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA02/S001,basic,ICRA02,1,10,2,1,181.8975,188.3889,main,False,5,System.Single[],False,,0.0,182.6556,186.7679,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA02/S001,basic,ICRA02,1,11,2,2,190.7223,193.7,main,False,5,System.Single[],False,,0.0,191.4667,192.5543,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA02/S001,basic,ICRA02,1,12,2,3,199.1236,201.2667,main,False,5,System.Single[],False,,0.0,199.6445,,KnockedOverObstacle,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/ICRA02/S001,basic,ICRA02,1,13,2,4,203.2445,209.3445,main,False,5,System.Single[],False,,0.0,203.7333,207.8803,Success,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/ICRA02/S001,basic,ICRA02,1,14,2,5,211.3656,215.6222,main,False,5,System.Single[],False,,0.0,211.4111,214.6015,Success,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
basic/ICRA02/S001,basic,ICRA02,1,15,2,6,222.1559,228.4333,main,False,5,System.Single[],False,,0.0,222.6778,227.30599999999998,Success,interaction_log_T015.csv,HandTracker_movement_T015.csv,WristTracker_movement_T015.csv,ElbowTracker_movement_T015.csv,ShoulderTracker_movement_T015.csv,grid_objects_movement_T015.csv
basic/ICRA02/S001,basic,ICRA02,1,16,2,7,230.6794,240.2,main,False,5,System.Single[],False,,0.0,231.2333,238.9803,Success,interaction_log_T016.csv,HandTracker_movement_T016.csv,WristTracker_movement_T016.csv,ElbowTracker_movement_T016.csv,ShoulderTracker_movement_T016.csv,grid_objects_movement_T016.csv
basic/ICRA02/S001,basic,ICRA02,1,17,2,8,242.5198,253.2111,main,False,5,System.Single[],False,,0.0,242.8333,252.1714,Success,interaction_log_T017.csv,HandTracker_movement_T017.csv,WristTracker_movement_T017.csv,ElbowTracker_movement_T017.csv,ShoulderTracker_movement_T017.csv,grid_objects_movement_T017.csv
basic/ICRA02/S001,basic,ICRA02,1,18,2,9,255.4219,267.6667,main,False,5,System.Single[],False,,0.0,255.8778,265.8999,Success,interaction_log_T018.csv,HandTracker_movement_T018.csv,WristTracker_movement_T018.csv,ElbowTracker_movement_T018.csv,ShoulderTracker_movement_T018.csv,grid_objects_movement_T018.csv
basic/ICRA02/S001,basic,ICRA02,1,19,2,10,269.9658,275.7444,main,False,5,System.Single[],True,left_free_first_row_1,0.0,270.3556,274.7915,Success,interaction_log_T019.csv,HandTracker_movement_T019.csv,WristTracker_movement_T019.csv,ElbowTracker_movement_T019.csv,ShoulderTracker_movement_T019.csv,grid_objects_movement_T019.csv
basic/ICRA02/S001,basic,ICRA02,1,20,2,11,277.8523,287.5445,main,False,5,System.Single[],False,,0.0,278.3667,286.6433,Success,interaction_log_T020.csv,HandTracker_movement_T020.csv,WristTracker_movement_T020.csv,ElbowTracker_movement_T020.csv,ShoulderTracker_movement_T020.csv,grid_objects_movement_T020.csv
basic/ICRA02/S001,basic,ICRA02,1,21,2,12,289.7042,295.0556,main,False,5,System.Single[],False,,0.0,290.1111,293.7811,Success,interaction_log_T021.csv,HandTracker_movement_T021.csv,WristTracker_movement_T021.csv,ElbowTracker_movement_T021.csv,ShoulderTracker_movement_T021.csv,grid_objects_movement_T021.csv
basic/ICRA02/S001,basic,ICRA02,1,22,2,13,297.1891,303.2778,main,False,5,System.Single[],False,,0.0,297.6444,302.3265,Success,interaction_log_T022.csv,HandTracker_movement_T022.csv,WristTracker_movement_T022.csv,ElbowTracker_movement_T022.csv,ShoulderTracker_movement_T022.csv,grid_objects_movement_T022.csv
basic/ICRA02/S001,basic,ICRA02,1,23,2,14,305.4318,313.5667,main,False,5,System.Single[],False,,0.0,305.8111,312.5253,Success,interaction_log_T023.csv,HandTracker_movement_T023.csv,WristTracker_movement_T023.csv,ElbowTracker_movement_T023.csv,ShoulderTracker_movement_T023.csv,grid_objects_movement_T023.csv
basic/ICRA02/S001,basic,ICRA02,1,24,2,15,315.6417,318.8556,main,False,5,System.Single[],True,centre_free_4,0.0,316.1111,317.7083,Success,interaction_log_T024.csv,HandTracker_movement_T024.csv,WristTracker_movement_T024.csv,ElbowTracker_movement_T024.csv,ShoulderTracker_movement_T024.csv,grid_objects_movement_T024.csv
basic/ICRA02/S001,basic,ICRA02,1,25,2,16,321.0259,330.8556,main,False,5,System.Single[],True,right_free_first_row_2,0.0,321.5889,329.8618,Success,interaction_log_T025.csv,HandTracker_movement_T025.csv,WristTracker_movement_T025.csv,ElbowTracker_movement_T025.csv,ShoulderTracker_movement_T025.csv,grid_objects_movement_T025.csv
basic/ICRA02/S001,basic,ICRA02,1,26,2,17,333.0008,335.8445,main,False,5,System.Single[],False,,0.0,333.4889,334.8327,Success,interaction_log_T026.csv,HandTracker_movement_T026.csv,WristTracker_movement_T026.csv,ElbowTracker_movement_T026.csv,ShoulderTracker_movement_T026.csv,grid_objects_movement_T026.csv
basic/ICRA02/S001,basic,ICRA02,1,27,2,18,338.0051,343.6556,main,False,5,System.Single[],True,left_free_3,0.0,338.4445,342.7302,Success,interaction_log_T027.csv,HandTracker_movement_T027.csv,WristTracker_movement_T027.csv,ElbowTracker_movement_T027.csv,ShoulderTracker_movement_T027.csv,grid_objects_movement_T027.csv
basic/ICRA02/S001,basic,ICRA02,1,28,2,19,345.7687,352.5667,main,False,5,System.Single[],True,right_free_first_row_1,0.0,346.2556,351.5883,Success,interaction_log_T028.csv,HandTracker_movement_T028.csv,WristTracker_movement_T028.csv,ElbowTracker_movement_T028.csv,ShoulderTracker_movement_T028.csv,grid_objects_movement_T028.csv
basic/ICRA02/S001,basic,ICRA02,1,29,2,20,354.9171,359.9556,main,False,5,System.Single[],False,,0.0,355.3778,359.1061,Success,interaction_log_T029.csv,HandTracker_movement_T029.csv,WristTracker_movement_T029.csv,ElbowTracker_movement_T029.csv,ShoulderTracker_movement_T029.csv,grid_objects_movement_T029.csv
basic/ICRA02/S001,basic,ICRA02,1,30,2,21,362.1891,367.5111,main,False,5,System.Single[],True,centre_free_second_row_2,0.0,362.6889,366.7245,Success,interaction_log_T030.csv,HandTracker_movement_T030.csv,WristTracker_movement_T030.csv,ElbowTracker_movement_T030.csv,ShoulderTracker_movement_T030.csv,grid_objects_movement_T030.csv
basic/ICRA02/S001,basic,ICRA02,1,31,2,22,369.4164,377.1889,main,False,5,System.Single[],True,left_free_first_row_2,0.0,369.7333,376.3199,Success,interaction_log_T031.csv,HandTracker_movement_T031.csv,WristTracker_movement_T031.csv,ElbowTracker_movement_T031.csv,ShoulderTracker_movement_T031.csv,grid_objects_movement_T031.csv
basic/ICRA02/S001,basic,ICRA02,1,32,2,23,379.28,390.8667,main,False,5,System.Single[],False,,0.0,379.7444,389.8475,Success,interaction_log_T032.csv,HandTracker_movement_T032.csv,WristTracker_movement_T032.csv,ElbowTracker_movement_T032.csv,ShoulderTracker_movement_T032.csv,grid_objects_movement_T032.csv
basic/ICRA02/S001,basic,ICRA02,1,33,2,24,393.24300000000005,400.5222,main,False,5,System.Single[],False,,0.0,393.7778,399.5882,Success,interaction_log_T033.csv,HandTracker_movement_T033.csv,WristTracker_movement_T033.csv,ElbowTracker_movement_T033.csv,ShoulderTracker_movement_T033.csv,grid_objects_movement_T033.csv
basic/ICRA02/S001,basic,ICRA02,1,34,2,25,404.5038,411.3889,main,False,5,System.Single[],False,,0.0,404.9778,410.4456,Success,interaction_log_T034.csv,HandTracker_movement_T034.csv,WristTracker_movement_T034.csv,ElbowTracker_movement_T034.csv,ShoulderTracker_movement_T034.csv,grid_objects_movement_T034.csv
basic/ICRA02/S001,basic,ICRA02,1,35,2,26,413.4737,419.7778,main,False,5,System.Single[],True,none_free_3,0.0,413.9111,418.9689,Success,interaction_log_T035.csv,HandTracker_movement_T035.csv,WristTracker_movement_T035.csv,ElbowTracker_movement_T035.csv,ShoulderTracker_movement_T035.csv,grid_objects_movement_T035.csv
basic/ICRA02/S001,basic,ICRA02,1,36,2,27,421.8844,429.2667,main,False,5,System.Single[],False,,0.0,422.3111,428.5865,Success,interaction_log_T036.csv,HandTracker_movement_T036.csv,WristTracker_movement_T036.csv,ElbowTracker_movement_T036.csv,ShoulderTracker_movement_T036.csv,grid_objects_movement_T036.csv
basic/ICRA02/S001,basic,ICRA02,1,37,2,28,431.3456,437.6667,main,False,5,System.Single[],False,,0.0,431.6667,436.7969,Success,interaction_log_T037.csv,HandTracker_movement_T037.csv,WristTracker_movement_T037.csv,ElbowTracker_movement_T037.csv,ShoulderTracker_movement_T037.csv,grid_objects_movement_T037.csv
basic/ICRA02/S001,basic,ICRA02,1,38,2,29,439.7795,444.0445,main,False,5,System.Single[],False,,0.0,440.1889,,ArmInteraction,interaction_log_T038.csv,HandTracker_movement_T038.csv,WristTracker_movement_T038.csv,ElbowTracker_movement_T038.csv,ShoulderTracker_movement_T038.csv,grid_objects_movement_T038.csv
basic/ICRA02/S001,basic,ICRA02,1,39,2,30,446.1692,451.0778,main,False,5,System.Single[],True,right_free_1,0.0,446.4333,450.3131,Success,interaction_log_T039.csv,HandTracker_movement_T039.csv,WristTracker_movement_T039.csv,ElbowTracker_movement_T039.csv,ShoulderTracker_movement_T039.csv,grid_objects_movement_T039.csv
basic/ICRA02/S001,basic,ICRA02,1,40,2,31,453.0834,456.1889,main,False,5,System.Single[],False,,0.0,453.1667,455.5306,Success,interaction_log_T040.csv,HandTracker_movement_T040.csv,WristTracker_movement_T040.csv,ElbowTracker_movement_T040.csv,ShoulderTracker_movement_T040.csv,grid_objects_movement_T040.csv
basic/ICRA02/S001,basic,ICRA02,1,41,2,32,458.3111,467.1111,main,False,5,System.Single[],False,,0.0,458.8333,466.2868,Success,interaction_log_T041.csv,HandTracker_movement_T041.csv,WristTracker_movement_T041.csv,ElbowTracker_movement_T041.csv,ShoulderTracker_movement_T041.csv,grid_objects_movement_T041.csv
basic/ICRA02/S001,basic,ICRA02,1,42,2,33,469.0124,475.2667,main,False,5,System.Single[],False,,0.0,469.4889,474.4303,Success,interaction_log_T042.csv,HandTracker_movement_T042.csv,WristTracker_movement_T042.csv,ElbowTracker_movement_T042.csv,ShoulderTracker_movement_T042.csv,grid_objects_movement_T042.csv
basic/ICRA02/S001,basic,ICRA02,1,43,2,34,477.2453,479.0667,main,False,5,System.Single[],False,,0.0,477.6889,,KnockedOverObstacle,interaction_log_T043.csv,HandTracker_movement_T043.csv,WristTracker_movement_T043.csv,ElbowTracker_movement_T043.csv,ShoulderTracker_movement_T043.csv,grid_objects_movement_T043.csv
basic/ICRA02/S001,basic,ICRA02,1,44,2,35,480.9872,484.4667,main,False,5,System.Single[],False,,0.0,481.4222,483.6457,Success,interaction_log_T044.csv,HandTracker_movement_T044.csv,WristTracker_movement_T044.csv,ElbowTracker_movement_T044.csv,ShoulderTracker_movement_T044.csv,grid_objects_movement_T044.csv
basic/ICRA02/S001,basic,ICRA02,1,45,2,36,487.8014,492.3778,main,False,5,System.Single[],False,,0.0,488.2556,491.588,Success,interaction_log_T045.csv,HandTracker_movement_T045.csv,WristTracker_movement_T045.csv,ElbowTracker_movement_T045.csv,ShoulderTracker_movement_T045.csv,grid_objects_movement_T045.csv
