time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
822.9667,0.0684,0.7819,-0.2588,324.1339,312.5311,341.3358
822.9778,0.0684,0.7818,-0.2588,324.181,312.4876,341.431
822.9889,0.0685,0.7818,-0.2586,324.2145,312.4494,341.4768
823.0,0.0686,0.7818,-0.2585,324.2846,312.3613,341.4774
823.0111,0.0684,0.7816,-0.2585,324.3537,312.2887,341.4611
823.0222,0.0684,0.7816,-0.2584,324.3999,312.2601,341.4275
823.0333,0.0685,0.7815,-0.2584,324.3794,312.2898,341.411
823.0445,0.0687,0.7818,-0.2583,324.3267,312.3534,341.4214
823.0556,0.0686,0.7818,-0.2583,324.2782,312.4173,341.4305
823.0667,0.0685,0.7819,-0.2583,324.2018,312.5174,341.4086
823.0778,0.0685,0.782,-0.2582,324.1662,312.6022,341.3443
823.0889,0.0687,0.7822,-0.2582,324.1421,312.6406,341.2779
823.1,0.0687,0.7822,-0.2581,324.1161,312.6572,341.2046
823.1111,0.0686,0.7822,-0.258,324.0944,312.6342,341.1193
823.1223,0.0685,0.7823,-0.2579,324.0659,312.6549,341.0652
823.1334,0.0684,0.7823,-0.2579,324.0023,312.7113,341.0294
823.1445,0.0682,0.7824,-0.258,323.9546,312.7735,340.9643
823.1556,0.0681,0.7824,-0.258,323.9189,312.8472,340.9118
823.1667,0.0681,0.7823,-0.258,323.8888,312.9016,340.9101
823.1778,0.0681,0.7825,-0.2578,323.856,312.9319,340.92800000000005
823.1889,0.0681,0.7824,-0.2578,323.808,312.9311,340.9549
823.2,0.068,0.7824,-0.2577,323.7825,312.9031,340.9781
823.2111,0.0681,0.7825,-0.2576,323.7565,312.9095,340.9504
823.2222,0.0681,0.7824,-0.2576,323.7898,312.9262,340.8567
823.2333,0.0681,0.7824,-0.2576,323.828,312.9639,340.7577
823.2444,0.0679,0.7823,-0.2576,323.8783,312.9991,340.6993
823.2556,0.0679,0.7823,-0.2575,323.9017,313.0151,340.6717
823.2667,0.0679,0.7823,-0.2574,323.8832,313.0298,340.6991
823.2778,0.0678,0.7821,-0.2574,323.8219,313.0637,340.7592
823.2889,0.0678,0.7821,-0.2573,323.7989,313.0981,340.7619
823.3,0.0678,0.7821,-0.2573,323.7976,313.1405,340.7517
823.3112,0.0679,0.7822,-0.2575,323.8152,313.1647,340.6981
823.3223,0.0681,0.7822,-0.2574,323.83,313.1791,340.6667
823.3334,0.0682,0.7821,-0.2575,323.8245,313.1853,340.6406
823.3445,0.0684,0.7821,-0.2572,323.8084,313.1753,340.6336
823.3556,0.0685,0.7821,-0.2572,323.8018,313.1771,340.619
823.3667,0.0687,0.782,-0.2571,323.7864,313.1719,340.5997
823.3778,0.0688,0.7819,-0.2571,323.776,313.2004,340.5606
