start_time,end_time,dominant_object,non_dominant_object,interaction_type
466.4556,466.6889,Hand,FailOnTouchObstacleShort,RightGate
466.4556,466.6889,Hand,FailOnTouchObstacleLong,LeftGate
466.4556,466.6889,Hand,FailOnTouchObstacleMed,RightGate
467.7921,468.7753,Hand,FailOnTouchObstacleMed,PickedUp
467.9889,469.0889,Hand,FailOnTouchObstacleShort,RightGate
467.9889,469.0889,Hand,FailOnTouchObstacleLong,LeftGate
468.1111,469.1889,HandToWrist,FailOnTouchObstacleShort,RightGate
468.1111,469.1889,HandToWrist,FailOnTouchObstacleLong,LeftGate
468.3,471.9,WristToElbow,FailOnTouchObstacleShort,RightGate
468.3,471.9,WristToElbow,FailOnTouchObstacleLong,LeftGate
468.8333,468.8667,Hand,FailOnTouchObstacleMed,Pushed
469.0445,469.3556,Hand,FailOnTouchObstacleMed,RightGate
469.1,469.9,HandToWrist,FailOnTouchObstacleMed,RightGate
469.2444,471.7778,WristToElbow,FailOnTouchObstacleMed,RightGate
469.6575,470.4729,Hand,FailOnTouchObstacleShort-1,PickedUp
469.8222,470.7667,Hand,FailOnTouchObstacleLong-1,LeftGate
469.8222,470.7667,Hand,FailOnTouchObstacleMed-1,RightGate
469.9889,471.1333,HandToWrist,FailOnTouchObstacleMed-1,RightGate
469.9889,471.1333,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
470.2778,471.5667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
470.2778,471.5667,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
470.6889,471.5111,Hand,FailOnTouchObstacleShort-1,RightGate
470.8667,471.4889,HandToWrist,FailOnTouchObstacleShort-1,RightGate
471.2555,,Hand,Target,PickedUp
471.3667,471.6778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
471.3667,471.6778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
471.5111,471.7,Hand,FailOnTouchObstacleLong-1,LeftGate
471.5111,471.7,Hand,FailOnTouchObstacleMed-1,RightGate
471.6778,471.8556,HandToWrist,FailOnTouchObstacleMed,RightGate
471.7333,471.8667,Hand,FailOnTouchObstacleMed,RightGate
471.8,471.9667,HandToWrist,FailOnTouchObstacleLong,LeftGate
471.8,471.9667,HandToWrist,FailOnTouchObstacleShort,RightGate
471.8556,471.9778,Hand,FailOnTouchObstacleLong,LeftGate
471.8556,471.9778,Hand,FailOnTouchObstacleShort,RightGate
