time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
951.3,0.1725,0.79,-0.135,0.0,0.0,0.0
951.3112,0.1725,0.79,-0.135,-0.001,-0.001,-0.001
951.3223,0.1725,0.79,-0.135,-0.002,-0.002,-0.002
951.3334,0.1725,0.79,-0.135,-0.0024,-0.0024,-0.0024
951.3445,0.1725,0.79,-0.135,-0.0025,-0.0025,-0.0025
951.3556,0.1725,0.79,-0.135,-0.0023,-0.0023,-0.0023
951.3667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.3778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.3889,0.1725,0.79,-0.135,-0.0021,-0.0021,-0.0021
951.4,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4333,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.4889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.5889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6223,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.6889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7333,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7444,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.7889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8112,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8223,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.8889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9333,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
951.9889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.0889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1223,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.1889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2333,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2444,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.2889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3112,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3223,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.3889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4333,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.4889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.5889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6223,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.6889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7333,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7444,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.7889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8112,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8223,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8334,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.8889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9222,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9333,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9445,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9556,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9667,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9778,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
952.9889,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
953.0,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
953.0111,0.1725,0.79,-0.135,-0.0022,-0.0022,-0.0022
