time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
612.5222,-0.0175,0.79,-0.105,0.0,0.0,0.0
612.5333,-0.0175,0.79,-0.105,-0.001,-0.001,-0.001
612.5444,-0.0175,0.79,-0.105,-0.002,-0.002,-0.002
612.5555,-0.0175,0.79,-0.105,-0.0024,-0.0024,-0.0024
612.5667,-0.0175,0.79,-0.105,-0.0025,-0.0025,-0.0025
612.5778,-0.0175,0.79,-0.105,-0.0023,-0.0023,-0.0023
612.5889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6,-0.0175,0.79,-0.105,-0.0021,-0.0021,-0.0021
612.6111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6223,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6334,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6445,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.6889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7222,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7333,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7444,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7778,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.7889,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.8,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.8111,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.8223,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.8334,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.8445,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.8556,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
612.8667,-0.0175,0.79,-0.105,-0.0022,-0.0022,-0.0022
