start_time,end_time,dominant_object,non_dominant_object,interaction_type
486.4937,487.6328,Hand,FailOnTouchObstacleLong,PickedUp
488.1333,488.3333,Hand,FailOnTouchObstacleShort,RightGate
488.1333,488.3333,Hand,FailOnTouchObstacleMed,LeftGate
488.1778,488.4556,HandToWrist,FailOnTouchObstacleShort,RightGate
488.1778,488.5222,HandToWrist,FailOnTouchObstacleMed,LeftGate
488.1889,488.4333,Hand,FailOnTouchObstacleLong,RightGate
488.2333,488.9111,HandToWrist,FailOnTouchObstacleLong,RightGate
488.2889,492.1111,WristToElbow,FailOnTouchObstacleMed,LeftGate
488.3889,491.9889,WristToElbow,FailOnTouchObstacleLong,RightGate
488.8169,489.7998,Hand,FailOnTouchObstacleShort-1,PickedUp
489.2111,490.5334,Hand,FailOnTouchObstacleMed-1,RightGate
489.2111,490.5334,Hand,FailOnTouchObstacleLong-1,RightGate
489.3222,490.8667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
489.3222,490.8667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
490.4222,491.5778,WristToElbow,FailOnTouchObstacleMed-1,RightGate
490.4222,491.5778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
490.4445,491.3778,WristToElbow,FailOnTouchObstacleShort,RightGate
490.9503,,Hand,Target,PickedUp
491.3222,491.7111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
491.3222,491.7111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
491.4778,491.7333,Hand,FailOnTouchObstacleLong-1,RightGate
491.4778,491.7333,Hand,FailOnTouchObstacleMed-1,RightGate
491.8111,492.1445,HandToWrist,FailOnTouchObstacleLong,RightGate
491.9222,492.1778,Hand,FailOnTouchObstacleLong,RightGate
491.9333,492.2333,HandToWrist,FailOnTouchObstacleMed,LeftGate
492.0334,492.2556,Hand,FailOnTouchObstacleMed,LeftGate
492.0334,492.2556,Hand,FailOnTouchObstacleShort,RightGate
