start_time,end_time,dominant_object,non_dominant_object,interaction_type
707.8275,708.5768,Hand,FailOnTouchObstacleShort,PickedUp
708.9333,709.1111,Hand,FailOnTouchObstacleLong,RightGate
708.9333,709.1111,Hand,FailOnTouchObstacleMed,RightGate
708.9889,709.2556,HandToWrist,FailOnTouchObstacleLong,RightGate
708.9889,709.2556,HandToWrist,FailOnTouchObstacleMed,RightGate
709.0889,711.7444,WristToElbow,FailOnTouchObstacleLong,RightGate
709.0889,711.7444,WristToElbow,FailOnTouchObstacleMed,RightGate
709.1334,709.8334,Hand,FailOnTouchObstacleShort,LeftGate
709.2444,710.8112,HandToWrist,FailOnTouchObstacleShort,LeftGate
709.4479,710.2521,Hand,FailOnTouchObstacleLong-1,PickedUp
709.6445,711.5556,WristToElbow,FailOnTouchObstacleShort,LeftGate
710.4778,710.6111,Hand,FailOnTouchObstacleShort,LeftGate
710.5333,710.7778,Hand,FailOnTouchObstacleMed-1,RightGate
710.6,711.0,HandToWrist,FailOnTouchObstacleMed-1,RightGate
710.7556,711.4,WristToElbow,FailOnTouchObstacleMed-1,RightGate
710.7667,711.3667,Hand,FailOnTouchObstacleLong-1,LeftGate
710.8334,711.3334,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
710.8778,711.3112,WristToElbow,FailOnTouchObstacleShort-1,RightGate
710.8889,711.0,HandToWrist,FailOnTouchObstacleShort-1,RightGate
711.0444,711.1223,Hand,Target,Pushed
711.1123,,Hand,Target,PickedUp
711.2,711.5333,HandToWrist,FailOnTouchObstacleMed-1,RightGate
711.2,711.3,HandToWrist,FailOnTouchObstacleShort-1,RightGate
711.3556,711.6556,HandToWrist,FailOnTouchObstacleShort,LeftGate
711.3667,711.5444,Hand,FailOnTouchObstacleMed-1,RightGate
711.3667,711.4445,Hand,FailOnTouchObstacleShort-1,RightGate
711.4556,711.6778,Hand,FailOnTouchObstacleShort,LeftGate
711.6445,711.8223,HandToWrist,FailOnTouchObstacleLong,RightGate
711.6445,711.8223,HandToWrist,FailOnTouchObstacleMed,RightGate
711.7111,711.8334,Hand,FailOnTouchObstacleLong,RightGate
711.7111,711.8334,Hand,FailOnTouchObstacleMed,RightGate
