time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
509.3333,-0.2275,0.79,0.055,0.0,0.0,0.0
509.3445,-0.2275,0.79,0.055,0.0002,0.0002,0.0002
509.3556,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.3667,-0.2275,0.79,0.055,0.0005,0.0005,0.0005
509.3778,-0.2275,0.79,0.055,0.0005,0.0005,0.0005
509.3889,-0.2275,0.79,0.055,0.0005,0.0005,0.0005
509.4,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4111,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4222,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4333,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4445,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4556,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4667,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4778,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.4889,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5111,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5222,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5334,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5445,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5556,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5667,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5778,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.5889,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6111,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6222,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6333,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6445,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6556,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6667,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6778,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.6889,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.7,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
509.7111,-0.2275,0.79,0.055,0.0004,0.0004,0.0004
