start_time,end_time,dominant_object,non_dominant_object,interaction_type
1227.478,1228.667,Hand,FailOnTouchObstacleMed-1,RightGate
1227.511,1228.944,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1228.022,1230.0439999999999,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1228.4489999999998,1229.242,Hand,FailOnTouchObstacleMed,PickedUp
1228.8,1229.6,Hand,FailOnTouchObstacleLong-1,RightGate
1228.889,1229.678,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1229.6,1230.411,WristToElbow,FailOnTouchObstacleLong-1,RightGate
1229.667,1229.878,Hand,FailOnTouchObstacleMed,RightGate
1229.7,1230.333,HandToWrist,FailOnTouchObstacleMed,RightGate
1229.833,1230.245,WristToElbow,FailOnTouchObstacleMed,RightGate
1229.9560000000001,1230.145,Hand,FailOnTouchObstacleLong,RightGate
1230.089,1230.511,WristToElbow,FailOnTouchObstacleMed-1,RightGate
1230.0919999999999,,Hand,Target,PickedUp
1230.2,1230.333,Hand,FailOnTouchObstacleMed,RightGate
1230.356,1230.478,HandToWrist,FailOnTouchObstacleLong-1,RightGate
1230.389,1230.478,Hand,FailOnTouchObstacleLong-1,RightGate
1230.4560000000001,1230.578,HandToWrist,FailOnTouchObstacleMed-1,RightGate
1230.489,1230.578,Hand,FailOnTouchObstacleMed-1,RightGate
