start_time,end_time,dominant_object,non_dominant_object,interaction_type
130.6333,130.7556,Hand,FailOnTouchObstacleShort,RightGate
130.6333,130.7556,Hand,FailOnTouchObstacleLong,LeftGate
130.6333,130.7556,Hand,FailOnTouchObstacleMed,RightGate
130.6667,130.8222,HandToWrist,FailOnTouchObstacleShort,RightGate
130.6667,130.8556,HandToWrist,FailOnTouchObstacleLong,LeftGate
130.6667,130.8556,HandToWrist,FailOnTouchObstacleMed,RightGate
130.7556,133.0111,WristToElbow,FailOnTouchObstacleLong,LeftGate
130.7556,133.0111,WristToElbow,FailOnTouchObstacleMed,RightGate
130.972,131.6533,Hand,FailOnTouchObstacleShort-1,PickedUp
131.3333,131.3556,Hand,FailOnTouchObstacleMed-1,RightGate
131.3333,131.3556,Hand,FailOnTouchObstacleLong-1,RightGate
131.3667,131.4667,Hand,FailOnTouchObstacleShort-1,RightGate
131.4222,131.7222,Hand,FailOnTouchObstacleMed-1,RightGate
131.4222,131.7222,Hand,FailOnTouchObstacleLong-1,RightGate
131.9889,132.2333,Hand,FailOnTouchObstacleMed-1,RightGate
131.9889,132.2333,Hand,FailOnTouchObstacleLong-1,RightGate
132.0444,132.8778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
132.0444,132.8778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
132.2111,132.8,WristToElbow,FailOnTouchObstacleMed-1,RightGate
132.2111,132.8,WristToElbow,FailOnTouchObstacleLong-1,RightGate
132.3222,132.7111,Hand,FailOnTouchObstacleShort-1,LeftGate
132.4465,,Hand,Target,PickedUp
132.7667,132.8889,Hand,FailOnTouchObstacleLong-1,RightGate
132.7667,132.8889,Hand,FailOnTouchObstacleMed-1,RightGate
132.9444,133.0667,HandToWrist,FailOnTouchObstacleLong,LeftGate
132.9444,133.0667,HandToWrist,FailOnTouchObstacleMed,RightGate
132.9889,133.0778,Hand,FailOnTouchObstacleLong,LeftGate
132.9889,133.0778,Hand,FailOnTouchObstacleMed,RightGate
132.9889,133.0778,Hand,FailOnTouchObstacleShort,RightGate
133.0444,133.0556,HandToWrist,FailOnTouchObstacleShort,RightGate
