time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
839.0111,0.2825,0.79,0.055,0.0,0.0,0.0
839.0222,0.2825,0.79,0.055,-0.001,-0.001,-0.001
839.0333,0.2825,0.79,0.055,-0.002,-0.002,-0.002
839.0445,0.2825,0.79,0.055,-0.0024,-0.0024,-0.0024
839.0556,0.2825,0.79,0.055,-0.0025,-0.0025,-0.0025
839.0667,0.2825,0.79,0.055,-0.0023,-0.0023,-0.0023
839.0778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.0889,0.2825,0.79,0.055,-0.0021,-0.0021,-0.0021
839.1,0.2825,0.79,0.055,-0.0021,-0.0021,-0.0021
839.1111,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.1223,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.1334,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.1445,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.1556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.1667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.1778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.1889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2111,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2222,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2333,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2444,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.2889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3112,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3223,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3334,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3445,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.3889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4111,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4222,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4333,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4445,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.4889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5111,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5222,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5333,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5445,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.5889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6111,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6223,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6334,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6445,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.6889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7111,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7222,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7333,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7444,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.7889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8112,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8223,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8334,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8445,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8778,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.8889,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.9,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.9111,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.9222,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.9333,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.9445,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.9556,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
839.9667,0.2825,0.79,0.055,-0.0022,-0.0022,-0.0022
