directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA23/S001,basic,ICRA23,1,1,1,1,39.39836,52.42222,practice,False,5,System.Single[],,,0.0,39.41111,51.011109999999995,ArmInteraction,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA23/S001,basic,ICRA23,1,2,1,2,75.46725,84.11111,practice,False,5,System.Single[],,,0.0,76.84444,82.12222,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA23/S001,basic,ICRA23,1,3,1,3,87.67532,102.2111,practice,False,5,System.Single[],,,0.0,89.18889,100.6333,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA23/S001,basic,ICRA23,1,4,1,4,105.7489,113.0778,practice,False,5,System.Single[],,,0.0,106.4222,111.8333,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA23/S001,basic,ICRA23,1,5,1,5,116.4502,124.8111,practice,False,5,System.Single[],,,0.0,117.3,123.2333,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA23/S001,basic,ICRA23,1,6,1,6,127.9782,136.3556,practice,False,5,System.Single[],,,0.0,128.7222,135.1496,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA23/S001,basic,ICRA23,1,7,1,7,139.5398,147.3778,practice,False,5,System.Single[],,,0.0,140.5111,145.8222,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA23/S001,basic,ICRA23,1,8,1,8,150.3528,156.0,practice,False,5,System.Single[],,,0.0,150.9556,154.5778,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA23/S001,basic,ICRA23,1,9,1,9,158.999,167.3,practice,False,5,System.Single[],,,0.0,159.5556,165.9,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA23/S001,basic,ICRA23,1,10,2,1,180.5922,194.5,main,False,5,System.Single[],True,right_free_1,0.0,181.5556,193.1363,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA23/S001,basic,ICRA23,1,11,2,2,197.33599999999998,209.2778,main,False,5,System.Single[],True,right_free_first_row_2,0.0,197.9667,207.9254,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
