start_time,end_time,dominant_object,non_dominant_object,interaction_type
1137.742,1138.367,Hand,FailOnTouchObstacleShort,PickedUp
1138.933,1139.256,Hand,FailOnTouchObstacleMed,Pushed
1138.9669999999999,1139.178,Hand,FailOnTouchObstacleLong,LeftGate
1138.9669999999999,1139.178,Hand,FailOnTouchObstacleMed,LeftGate
1139.205,1139.887,Hand,FailOnTouchObstacleMed,PickedUp
1139.4,1139.745,Hand,FailOnTouchObstacleMed,LeftGate
1139.489,1140.356,Hand,FailOnTouchObstacleLong,LeftGate
1139.522,1140.256,Hand,FailOnTouchObstacleShort,RightGate
1139.578,1140.245,HandToWrist,FailOnTouchObstacleShort,RightGate
1139.611,1140.322,HandToWrist,FailOnTouchObstacleLong,LeftGate
1139.678,1140.133,WristToElbow,FailOnTouchObstacleShort,RightGate
1139.6889999999999,1140.233,WristToElbow,FailOnTouchObstacleLong,LeftGate
1139.9,1140.022,Hand,FailOnTouchObstacleMed,LeftGate
1140.011,1140.022,Hand,FailOnTouchObstacleMed,RightGate
1140.769,1141.316,Hand,FailOnTouchObstacleLong,PickedUp
1141.767,,Hand,FailOnTouchObstacleLong,LeftGate
1141.878,,HandToWrist,FailOnTouchObstacleLong,LeftGate
1141.989,,Hand,FailOnTouchObstacleLong,Pushed
