start_time,end_time,dominant_object,non_dominant_object,interaction_type
913.6431,914.3134,Hand,FailOnTouchObstacleLong,PickedUp
914.6445,914.7889,Hand,FailOnTouchObstacleLong,RightGate
914.6778,914.8667,HandToWrist,FailOnTouchObstacleLong,RightGate
914.6889,914.8445,Hand,FailOnTouchObstacleShort,LeftGate
914.6889,914.8445,Hand,FailOnTouchObstacleMed,RightGate
914.7333,914.9222,HandToWrist,FailOnTouchObstacleShort,LeftGate
914.7333,914.9222,HandToWrist,FailOnTouchObstacleMed,RightGate
914.7778,917.1,WristToElbow,FailOnTouchObstacleLong,RightGate
914.8112,917.0333,WristToElbow,FailOnTouchObstacleShort,LeftGate
914.8112,917.0333,WristToElbow,FailOnTouchObstacleMed,RightGate
915.0445,915.4445,Hand,FailOnTouchObstacleShort-1,LeftGate
915.0445,915.4445,Hand,FailOnTouchObstacleLong-1,LeftGate
915.0445,915.4445,Hand,FailOnTouchObstacleMed-1,RightGate
915.0889,916.6,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
915.0889,916.6,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
915.0889,916.6,HandToWrist,FailOnTouchObstacleMed-1,RightGate
915.3334,916.4445,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
915.3334,916.4445,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
915.3334,916.4445,WristToElbow,FailOnTouchObstacleMed-1,RightGate
916.0673,,Hand,Target,PickedUp
916.3778,916.6334,Hand,FailOnTouchObstacleLong-1,LeftGate
916.3778,916.6334,Hand,FailOnTouchObstacleMed-1,RightGate
916.3778,916.6334,Hand,FailOnTouchObstacleShort-1,LeftGate
916.8445,917.1556,HandToWrist,FailOnTouchObstacleShort,LeftGate
916.8445,917.1556,HandToWrist,FailOnTouchObstacleMed,RightGate
916.9111,917.1778,Hand,FailOnTouchObstacleMed,RightGate
916.9111,917.1778,Hand,FailOnTouchObstacleShort,LeftGate
916.9556,917.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
917.0556,917.2333,Hand,FailOnTouchObstacleLong,RightGate
