object,x,y,z,width,height,depth
Target,-0.1575,0.7727079,0.175,0.04999959,0.08541586,0.04999948
FailOnTouchObstacleMed,0.0825,0.79,-0.165,0.1,0.12,0.04999995
FailOnTouchObstacleShort,0.2825,0.79,-0.105,0.04999995,0.12,0.04999995
FailOnTouchObstacleLong,-0.1275,0.79,0.055,0.15,0.12,0.05000001
FailOnTouchObstacleMed-1,-0.2775,0.79,0.115,0.1,0.12,0.04999995
FailOnTouchObstacleShort-1,0.0825,0.79,0.075,0.04999995,0.12,0.04999995
FailOnTouchObstacleLong-1,-0.2575,0.79,-0.025,0.15,0.12,0.05000001
