start_time,end_time,dominant_object,non_dominant_object,interaction_type
642.7778,642.9,Hand,FailOnTouchObstacleShort,RightGate
642.7778,642.9,Hand,FailOnTouchObstacleMed,LeftGate
642.7778,642.9,Hand,FailOnTouchObstacleLong,RightGate
642.8111,642.9667,HandToWrist,FailOnTouchObstacleLong,RightGate
642.8111,642.9667,HandToWrist,FailOnTouchObstacleMed,LeftGate
642.8334,642.9222,HandToWrist,FailOnTouchObstacleShort,RightGate
642.8778,644.2444,WristToElbow,FailOnTouchObstacleMed,LeftGate
642.8778,644.2444,WristToElbow,FailOnTouchObstacleLong,RightGate
643.0333,643.2556,Hand,FailOnTouchObstacleLong-1,LeftGate
643.0333,643.2556,Hand,FailOnTouchObstacleMed-1,RightGate
643.0444,643.2444,Hand,FailOnTouchObstacleShort-1,LeftGate
643.0778,643.6,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
643.0778,643.6,HandToWrist,FailOnTouchObstacleMed-1,RightGate
643.1556,643.6,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
643.2222,643.9778,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
643.2222,643.9778,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
643.2222,643.9778,WristToElbow,FailOnTouchObstacleMed-1,RightGate
643.6334,643.8111,Hand,Target,Pushed
643.7090000000001,,Hand,Target,PickedUp
643.8,644.0778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
643.8,644.0778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
643.8,644.0778,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
643.9445,644.0889,Hand,FailOnTouchObstacleLong-1,LeftGate
643.9445,644.0889,Hand,FailOnTouchObstacleMed-1,RightGate
643.9445,644.0889,Hand,FailOnTouchObstacleShort-1,LeftGate
644.1667,644.3112,HandToWrist,FailOnTouchObstacleLong,RightGate
644.1667,644.3112,HandToWrist,FailOnTouchObstacleMed,LeftGate
644.2111,644.3112,Hand,FailOnTouchObstacleLong,RightGate
644.2111,644.3112,Hand,FailOnTouchObstacleMed,LeftGate
