start_time,end_time,dominant_object,non_dominant_object,interaction_type
889.6111,889.7111,Hand,FailOnTouchObstacleLong,RightGate
889.6223,889.7222,Hand,FailOnTouchObstacleMed,RightGate
889.6334,889.7778,HandToWrist,FailOnTouchObstacleLong,RightGate
889.6556,889.7889,HandToWrist,FailOnTouchObstacleMed,RightGate
889.7111,,WristToElbow,FailOnTouchObstacleLong,RightGate
889.7111,889.8112,Hand,FailOnTouchObstacleShort-1,RightGate
889.7222,891.4111,WristToElbow,FailOnTouchObstacleMed,RightGate
889.7333,889.8778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
889.7444,889.8556,Hand,FailOnTouchObstacleLong-1,RightGate
889.7778,889.9333,HandToWrist,FailOnTouchObstacleLong-1,RightGate
889.8,891.2556,WristToElbow,FailOnTouchObstacleShort-1,RightGate
889.8445,891.1778,WristToElbow,FailOnTouchObstacleLong-1,RightGate
889.8667,890.0222,Hand,FailOnTouchObstacleMed-1,RightGate
889.9,890.1445,HandToWrist,FailOnTouchObstacleMed-1,RightGate
890.0,890.9667,WristToElbow,FailOnTouchObstacleMed-1,RightGate
890.2667,890.8556,Hand,Target,Pushed
890.4758,,Hand,Target,PickedUp
890.8,891.1,HandToWrist,FailOnTouchObstacleMed-1,RightGate
890.9222,891.1223,Hand,FailOnTouchObstacleMed-1,RightGate
891.0445,891.3223,HandToWrist,FailOnTouchObstacleLong-1,RightGate
891.1223,891.4,HandToWrist,FailOnTouchObstacleShort-1,RightGate
891.1334,891.3445,Hand,FailOnTouchObstacleLong-1,RightGate
891.2222,,Hand,FailOnTouchObstacleShort-1,RightGate
891.2889,,HandToWrist,FailOnTouchObstacleMed,RightGate
891.3112,,HandToWrist,FailOnTouchObstacleLong,RightGate
891.3778,,Hand,FailOnTouchObstacleMed,RightGate
891.4111,,Hand,FailOnTouchObstacleLong,RightGate
891.4111,,HandToWrist,Target,Pushed
