time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
102.1778,0.1735,0.7544,-0.4127,356.0168,47.8819,76.1063
102.1889,0.1734,0.7546,-0.4125,356.0148,47.92100000000001,76.0516
102.2,0.1733,0.7547,-0.4125,356.037,47.9789,75.9819
102.2111,0.1733,0.7549,-0.4124,356.0638,47.9993,75.8952
102.2222,0.1732,0.7551,-0.4122,356.07300000000004,48.0316,75.8028
102.2333,0.1731,0.7552,-0.4121,356.0424,48.0964,75.696
102.2444,0.17300000000000001,0.7554,-0.41200000000000003,356.05400000000003,48.1392,75.6393
102.2556,0.17300000000000001,0.7555,-0.4118,356.0413,48.1555,75.5675
102.2667,0.1729,0.7556,-0.4115,356.0507,48.1763,75.5184
102.2778,0.1728,0.7557,-0.4113,356.0545,48.1649,75.4855
102.2889,0.1727,0.7559,-0.4111,355.9995,48.1372,75.4489
102.3,0.1727,0.7559,-0.4108,355.9404,48.1362,75.4231
102.3111,0.1726,0.7559999999999999,-0.4106,355.9311,48.1469,75.3945
102.3222,0.1726,0.7559999999999999,-0.4105,355.939,48.1736,75.351
102.3333,0.1725,0.7562,-0.4105,355.9925,48.1935,75.3039
102.3444,0.1726,0.7565,-0.4104,356.0506,48.1798,75.2461
102.3556,0.1726,0.7567,-0.4102,355.9989,48.1277,75.2021
102.3667,0.1725,0.7568,-0.4101,355.9329,48.0719,75.1648
102.3778,0.1726,0.7569,-0.41,355.8775,48.0537,75.1221
102.3889,0.1726,0.7568,-0.41,355.8128,48.0918,75.1146
102.4,0.1725,0.7569,-0.4102,355.8243,48.1353,75.1252
102.4111,0.1724,0.7568,-0.4102,355.8653,48.1525,75.1387
102.4222,0.1723,0.7568,-0.4102,355.9275,48.1472,75.1392
102.4333,0.1722,0.7568,-0.41,355.9916,48.1208,75.1455
102.4445,0.172,0.7567,-0.41,356.0046,48.0729,75.1195
102.4556,0.172,0.7567,-0.41,356.0211,48.007,75.1096
102.4667,0.1719,0.7567,-0.4101,356.0622,47.9969,75.1081
102.4778,0.1719,0.7565,-0.4102,356.0602,48.0248,75.1069
102.4889,0.1718,0.7563,-0.4103,356.0355,48.059,75.1107
102.5,0.1717,0.7562,-0.4106,356.082,48.0739,75.1215
102.5111,0.1717,0.7563,-0.4107,356.1572,48.0692,75.12
102.5222,0.1715,0.7564,-0.41100000000000003,356.2186,48.0384,75.1032
102.5333,0.1714,0.7564,-0.4112,356.2567,48.023,75.0673
102.5444,0.1712,0.7563,-0.4113,356.2811,47.9848,75.0604
102.5556,0.1714,0.7563,-0.4115,356.3196,47.9525,75.0751
102.5667,0.1714,0.7563,-0.4116,356.2774,47.9534,75.0963
102.5778,0.1714,0.7562,-0.4118,356.2413,47.9542,75.1276
102.5889,0.1716,0.7561,-0.4121,356.2147,47.9509,75.1549
102.6,0.1717,0.7559999999999999,-0.4123,356.2475,47.9398,75.1732
102.6111,0.172,0.7559999999999999,-0.4127,356.2751,47.9027,75.1897
102.6222,0.1722,0.7559999999999999,-0.413,356.2846,47.8713,75.2298
102.6333,0.1724,0.7559999999999999,-0.4134,356.3007,47.8435,75.2609
102.6444,0.1725,0.7559,-0.4139,356.3338,47.8337,75.2921
102.6556,0.1728,0.7557,-0.4145,356.3595,47.8512,75.3146
102.6667,0.17300000000000001,0.7555,-0.415,356.3296,47.8591,75.35
102.6778,0.1734,0.7554,-0.4156,356.2953,47.8467,75.40100000000001
102.6889,0.1735,0.7554,-0.4163,356.3575,47.8362,75.461
102.7,0.1739,0.7553,-0.4169,356.4281,47.8287,75.5065
102.7111,0.1739,0.7553,-0.4169,356.4281,47.8287,75.5065
102.7222,0.1746,0.7549,-0.4185,356.4859,47.8634,75.65
102.7333,0.1751,0.7547,-0.4194,356.539,47.864,75.7518
102.7444,0.1751,0.7547,-0.4194,356.539,47.864,75.7518
102.7556,0.1755,0.7544,-0.4201,356.5997,47.8385,75.8371
102.7667,0.1762,0.7541,-0.4212,356.7102,47.8084,75.8956
102.7778,0.1769,0.754,-0.4222,356.7903,47.787,75.9471
102.7889,0.1777,0.7538,-0.4234,356.7749,47.7793,76.0396
102.8,0.1783,0.7538,-0.4245,356.7469,47.7894,76.15
102.8111,0.1791,0.7537,-0.4256,356.7619,47.8632,76.3223
102.8222,0.1797,0.7535,-0.4268,356.8578,47.998000000000005,76.5211
102.8333,0.1803,0.7536,-0.4279,356.9301,48.0772,76.7159
102.8444,0.1809,0.7536,-0.4289,356.9268,48.0425,76.8905
102.8556,0.1815,0.7536,-0.4299,356.9063,47.9979,77.0384
102.8667,0.1823,0.7536,-0.431,356.931,47.9524,77.1825
102.8778,0.183,0.7536,-0.43200000000000005,356.9254,47.943999999999996,77.315
102.8889,0.1835,0.7534,-0.433,356.839,47.9506,77.4485
102.9,0.1843,0.7533,-0.434,356.7723,47.9761,77.6077
102.9111,0.185,0.7533,-0.4351,356.7279,47.9876,77.7561
102.9222,0.18600000000000003,0.7533,-0.4361,356.7094,47.9868,77.908
102.9333,0.1869,0.7532,-0.4371,356.7097,47.9453,78.0711
102.9445,0.1878,0.7531,-0.4384,356.7447,47.8429,78.2369
102.9556,0.1889,0.753,-0.4396,356.7161,47.7667,78.3796
102.9667,0.1901,0.7528,-0.4408,356.6949,47.8234,78.5144
102.9778,0.191,0.7527,-0.442,356.8138,47.9648,78.6405
102.9889,0.1919,0.7526,-0.4431,356.9773,48.2323,78.7441
103.0,0.1925,0.7526,-0.4441,357.0562,48.4438,78.8795
103.0111,0.1931,0.7525,-0.4449,357.1378,48.5896,78.984
103.0222,0.1938,0.7525,-0.4458,357.164,48.7318,79.0668
103.0333,0.1945,0.7525,-0.4467,357.0796,48.8308,79.1673
103.0444,0.1952,0.7524,-0.4476,357.0065,48.9679,79.2988
103.0556,0.1959,0.7523,-0.4484,356.9605,49.1225,79.4183
103.0667,0.1966,0.7522,-0.4493,356.9396,49.2847,79.5319
103.0778,0.1973,0.752,-0.45,356.9817,49.4457,79.6419
103.0889,0.1979,0.7518,-0.4508,357.0934,49.6119,79.7374
103.1,0.1986,0.7517,-0.4516,357.2277,49.7391,79.7834
103.1111,0.1993,0.7515,-0.4524,357.3971,49.8772,79.8075
103.1222,0.1998,0.7512,-0.4531,357.4939,50.0254,79.8372
103.1333,0.2005,0.7509999999999999,-0.4539,357.5621,50.248999999999995,79.8479
103.1444,0.2012,0.7508,-0.4547,357.6272,50.4903,79.8622
103.1556,0.2018,0.7505,-0.4556,357.6738,50.7438,79.8892
103.1667,0.2024,0.7502,-0.4564,357.7401,50.9961,79.933
103.1778,0.2029,0.7499,-0.457,357.7906,51.2642,79.9711
103.1889,0.2035,0.7497,-0.4578,357.8516,51.5029,80.0093
103.2,0.2039,0.7495,-0.4584,357.9827,51.7076,80.0472
103.2111,0.2042,0.7492,-0.45899999999999996,358.05,51.9067,80.0753
103.2222,0.2046,0.7489,-0.4594,358.0952,52.0599,80.0903
103.2333,0.2051,0.7486,-0.46,358.2061,52.2315,80.0982
103.2444,0.2056,0.7486,-0.4606,358.3575,52.3989,80.0987
103.2556,0.2058,0.7483,-0.461,358.4449,52.5454,80.0805
103.2667,0.20600000000000002,0.7481,-0.4614,358.5605,52.68899999999999,80.0501
103.2778,0.2061,0.7478,-0.4617,358.6633,52.8651,80.0213
103.2889,0.2062,0.7475,-0.4619,358.69300000000004,53.1082,79.96600000000001
103.3,0.2065,0.7472,-0.4622,358.6938,53.3433,79.9324
103.3111,0.2065,0.7468,-0.4624,358.6537,53.568000000000005,79.8948
103.3222,0.2066,0.7465,-0.4626,358.7592,53.7412,79.8381
103.3333,0.2068,0.7462,-0.4629,358.8584,53.8693,79.7684
103.3444,0.2068,0.746,-0.4631,359.0012,53.9032,79.712
103.3556,0.2067,0.7459,-0.4632,359.1764,53.9441,79.6176
103.3667,0.2066,0.7458,-0.4633,359.2759,53.9545,79.5117
103.3778,0.2066,0.7458,-0.4632,359.355,53.9563,79.4167
103.3889,0.2064,0.7457,-0.4633,359.4149,53.9608,79.3182
103.4,0.2062,0.7457,-0.4633,359.4808,53.9696,79.2372
103.4111,0.20600000000000002,0.7457,-0.4634,359.5235,54.0307,79.1469
103.4222,0.2059,0.7457,-0.4633,359.5232,54.1085,79.0859
103.4333,0.2057,0.7458,-0.4631,359.4802,54.1702,79.0285
103.4445,0.2055,0.7457,-0.46299999999999997,359.4452,54.2156,78.9535
103.4556,0.2053,0.7456,-0.4628,359.4143,54.2195,78.8876
103.4667,0.2052,0.7456,-0.4627,359.4875,54.1416,78.8044
103.4778,0.2051,0.7458,-0.4625,359.6125,54.0792,78.6892
103.4889,0.2049,0.7459,-0.4623,359.6486,53.9877,78.607
103.5,0.205,0.7458,-0.4622,359.61199999999997,53.91,78.5117
103.5111,0.2048,0.7457,-0.4619,359.5924,53.89,78.4175
103.5222,0.2046,0.7457,-0.4617,359.6002,53.9035,78.3432
103.5333,0.2043,0.7459,-0.4614,359.675,53.937,78.2613
103.5444,0.2043,0.746,-0.4613,359.6019,53.9528,78.2069
103.5556,0.2041,0.746,-0.4612,359.5359,53.9659,78.1537
103.5667,0.204,0.7461,-0.4611,359.5123,53.9685,78.1133
103.5778,0.2038,0.746,-0.4609,359.5154,53.9128,78.0597
103.5889,0.2037,0.746,-0.4608,359.5078,53.81399999999999,78.0158
103.6,0.2035,0.7461,-0.4607,359.555,53.721000000000004,77.9686
103.6111,0.2033,0.7461,-0.4606,359.6526,53.6602,77.902
103.6222,0.2032,0.7462,-0.4606,359.7616,53.6735,77.7946
103.6333,0.2031,0.7463,-0.4605,359.7267,53.7236,77.7174
103.6444,0.2031,0.7463,-0.4606,359.7029,53.7731,77.6731
103.6556,0.2031,0.7464,-0.4604,359.6956,53.8257,77.6462
103.6667,0.2031,0.7464,-0.4605,359.6457,53.8098,77.6559
103.6778,0.2032,0.7464,-0.4606,359.6327,53.806000000000004,77.6821
103.6889,0.2033,0.7465,-0.4605,359.6908,53.8024,77.67699999999999
103.7,0.2032,0.7466,-0.4607,359.764,53.8008,77.6339
103.7111,0.203,0.7464,-0.4607,359.7646,53.8231,77.6265
103.7222,0.2029,0.7464,-0.4608,359.7133,53.8561,77.6359
103.7333,0.2028,0.7465,-0.461,359.6607,53.9018,77.6373
103.7444,0.2027,0.7464,-0.461,359.6477,53.9507,77.6146
103.7556,0.2027,0.7464,-0.461,359.6741,53.9956,77.6064
103.7667,0.2028,0.7463,-0.461,359.6924,54.0452,77.5947
103.7778,0.203,0.7464,-0.461,359.7354,54.1189,77.5898
103.7889,0.203,0.7464,-0.4611,359.8221,54.1912,77.5859
103.8,0.2031,0.7463,-0.4612,359.8988,54.2706,77.5692
103.8111,0.2034,0.7465,-0.4612,359.9084,54.3542,77.559
103.8222,0.2035,0.7465,-0.4612,359.9102,54.4493,77.5705
103.8333,0.2036,0.7467,-0.4612,359.8732,54.556000000000004,77.5801
103.8444,0.2037,0.7467,-0.4612,359.7937,54.6361,77.5963
103.8556,0.204,0.7467,-0.4612,359.7685,54.7336,77.5978
103.8667,0.2042,0.7467,-0.4611,359.7907,54.8093,77.5977
103.8778,0.2042,0.7465,-0.461,359.81699999999995,54.8849,77.6111
103.8889,0.2044,0.7465,-0.461,359.8321,54.9989,77.6274
103.9,0.2047,0.7464,-0.4609,359.80800000000005,55.1444,77.6383
103.9111,0.2048,0.7463,-0.4609,359.7444,55.2858,77.6658
103.9222,0.205,0.7462,-0.4607,359.6367,55.4705,77.7067
103.9333,0.2053,0.7461,-0.4608,359.6161,55.6685,77.7152
103.9445,0.2056,0.7462,-0.4607,359.6086,55.8905,77.7092
103.9556,0.2058,0.7462,-0.4606,359.5648,56.1231,77.671
103.9667,0.20600000000000002,0.7462,-0.4604,359.4931,56.3562,77.6568
103.9778,0.2062,0.7461,-0.4602,359.4403,56.5908,77.6472
103.9889,0.2064,0.746,-0.4599,359.3847,56.8394,77.6441
104.0,0.2065,0.7461,-0.4595,359.3047,57.1107,77.628
104.0111,0.2067,0.7459,-0.4591,359.2571,57.4015,77.5816
104.0222,0.207,0.7459,-0.4587,359.225,57.698,77.5388
104.0333,0.2074,0.7458,-0.4583,359.215,58.0166,77.4682
104.0444,0.2077,0.7458,-0.4578,359.1776,58.3276,77.4286
104.0556,0.2081,0.7458,-0.4574,359.1619,58.604,77.3961
104.0667,0.2083,0.7457,-0.4569,359.1275,58.8559,77.3917
104.0778,0.2088,0.7459,-0.4565,359.1144,59.0835,77.366
104.0889,0.209,0.7459,-0.4561,359.0618,59.2831,77.3219
104.1,0.2094,0.7458,-0.4555,358.9884,59.5637,77.2525
104.1111,0.2096,0.7458,-0.4548,358.9715,59.9654,77.163
104.1222,0.2098,0.746,-0.45399999999999996,358.9705,60.3681,77.0728
104.1333,0.2101,0.746,-0.4533,358.8982,60.7033,77.0024
104.1444,0.2104,0.7464,-0.4524,358.8383,60.9913,76.9132
104.1556,0.2107,0.7466,-0.4515,358.8388,61.1855,76.7715
104.1667,0.21100000000000002,0.7469,-0.4506,358.8208,61.3864,76.5601
104.1778,0.2111,0.7471,-0.4494,358.7603,61.6608,76.3248
104.1889,0.2113,0.7475,-0.4482,358.712,62.0013,76.1198
104.2,0.2114,0.7478,-0.4469,358.5937,62.3993,75.9399
104.2111,0.2115,0.7481,-0.4454,358.4151,62.8325,75.7589
104.2222,0.2115,0.7485,-0.4437,358.2916,63.2253,75.5976
104.2333,0.2116,0.7489,-0.4422,358.1554,63.574,75.432
104.2444,0.2115,0.7493,-0.4403,358.0557,63.8899,75.2374
104.2556,0.2114,0.7497,-0.4385,358.04699999999997,64.1911,74.9699
104.2667,0.2112,0.7502,-0.4367,358.0169,64.5104,74.6563
104.2778,0.2111,0.7507,-0.4349,357.9851,64.8687,74.3607
104.2889,0.21100000000000002,0.7511,-0.4328,357.9592,65.2191,74.1053
104.3,0.2106,0.7512,-0.4308,357.9894,65.5946,73.87
104.3111,0.2102,0.7514,-0.4288,358.0897,65.9389,73.6483
104.3222,0.2096,0.7515,-0.4268,358.1165,66.2626,73.4673
104.3333,0.2091,0.7516,-0.4248,358.1714,66.5665,73.3237
104.3444,0.2089,0.7519,-0.4231,358.2594,66.8433,73.3555
104.3556,0.2086,0.7519,-0.4215,358.3299,67.08,73.3937
104.3667,0.2084,0.7521,-0.42,358.3972,67.2837,73.3263
104.3778,0.2082,0.7523,-0.4185,358.398,67.5921,73.1854
104.3889,0.20800000000000002,0.7525,-0.4172,358.3474,67.9134,73.1642
104.4,0.2077,0.7527,-0.4155,358.3448,68.2721,73.1401
104.4111,0.2075,0.7529,-0.4138,358.3299,68.6769,73.1676
104.4222,0.2072,0.7531,-0.4121,358.3506,69.0186,73.2405
104.4333,0.2071,0.7534,-0.4107,358.4265,69.18,73.3432
104.4445,0.2068,0.7535,-0.4091,358.4633,69.2576,73.2936
104.4556,0.2069,0.7537,-0.4075,358.483,69.327,73.2847
104.4667,0.2067,0.7538,-0.4058,358.3916,69.5842,73.3742
104.4778,0.2066,0.7539,-0.4044,358.2779,69.8121,73.5844
104.4889,0.2065,0.754,-0.4032,358.2136,70.0084,73.7089
104.5,0.2064,0.7541,-0.4019,358.1482,70.1371,73.7622
104.5111,0.2062,0.754,-0.4006,358.0701,70.3133,73.8211
104.5222,0.20600000000000002,0.754,-0.3996,358.0242,70.4721,73.9095
104.5333,0.2059,0.754,-0.3985,358.0099,70.5881,74.0005
104.5444,0.2058,0.7541,-0.3976,358.0758,70.7361,74.0617
104.5556,0.2056,0.7541,-0.3966,358.1071,70.8858,74.1245
104.5667,0.2054,0.754,-0.3956,358.1769,71.0442,74.1844
104.5778,0.2053,0.754,-0.3948,358.2325,71.2124,74.2677
104.5889,0.2051,0.754,-0.39399999999999996,358.2438,71.3644,74.3343
104.6,0.205,0.7539,-0.3935,358.2589,71.5084,74.3916
