start_time,end_time,dominant_object,non_dominant_object,interaction_type
1012.944,1013.078,Hand,FailOnTouchObstacleMed,LeftGate
1012.9780000000001,1013.122,HandToWrist,FailOnTouchObstacleMed,LeftGate
1013.0219999999999,1014.2560000000001,WristToElbow,FailOnTouchObstacleMed,LeftGate
1013.067,1013.211,Hand,FailOnTouchObstacleShort,RightGate
1013.1,1013.278,HandToWrist,FailOnTouchObstacleShort,RightGate
1013.122,1013.1560000000001,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
1013.1439999999999,1014.1560000000001,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
1013.1560000000001,1014.133,WristToElbow,FailOnTouchObstacleShort,RightGate
1013.311,1013.556,Hand,FailOnTouchObstacleLong,LeftGate
1013.3439999999999,1013.9780000000001,HandToWrist,FailOnTouchObstacleLong,LeftGate
1013.4889999999999,1013.867,WristToElbow,FailOnTouchObstacleLong,LeftGate
1013.533,1013.822,Hand,FailOnTouchObstacleMed-1,LeftGate
1013.578,1013.8,Hand,FailOnTouchObstacleLong-1,LeftGate
1013.6,1013.8,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1013.653,,Hand,Target,PickedUp
1013.6669999999999,1013.7330000000001,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1013.811,1013.9889999999999,Hand,FailOnTouchObstacleLong,LeftGate
1014.033,1014.189,HandToWrist,FailOnTouchObstacleShort,RightGate
1014.067,1014.2,Hand,FailOnTouchObstacleShort,RightGate
1014.0889999999999,1014.211,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
1014.1669999999999,1014.222,Hand,FailOnTouchObstacleShort-1,LeftGate
1014.1669999999999,1014.311,HandToWrist,FailOnTouchObstacleMed,LeftGate
1014.189,1014.322,Hand,FailOnTouchObstacleMed,LeftGate
