start_time,end_time,dominant_object,non_dominant_object,interaction_type
978.7667,978.9778,Hand,FailOnTouchObstacleMed,LeftGate
978.8112,979.0111,Hand,FailOnTouchObstacleShort,RightGate
978.8223,979.0889,HandToWrist,FailOnTouchObstacleMed,LeftGate
978.8334,979.0334,Hand,FailOnTouchObstacleShort-1,LeftGate
978.8556,979.1334,HandToWrist,FailOnTouchObstacleShort,RightGate
978.8889,979.2222,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
978.9445,981.0111,WristToElbow,FailOnTouchObstacleMed,LeftGate
978.9667,981.0445,WristToElbow,FailOnTouchObstacleShort,RightGate
979.0,981.0889,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
979.0222,979.9889,Hand,FailOnTouchObstacleMed-1,LeftGate
979.0667,980.1556,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
979.2222,979.3778,Hand,FailOnTouchObstacleLong-1,RightGate
979.6111,980.7444,Hand,FailOnTouchObstacleLong-1,RightGate
979.6667,982.4,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
979.7444,980.7222,HandToWrist,FailOnTouchObstacleLong-1,RightGate
979.8071,980.5222,Hand,FailOnTouchObstacleLong-1,PickedUp
981.0556,982.0,Hand,FailOnTouchObstacleLong,LeftGate
981.1111,981.9556,HandToWrist,FailOnTouchObstacleLong,LeftGate
981.3556,981.7222,WristToElbow,FailOnTouchObstacleLong,LeftGate
981.5049,,Hand,Target,PickedUp
981.9889,982.6111,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
981.9889,982.6445,WristToElbow,FailOnTouchObstacleShort,RightGate
982.0334,982.6667,WristToElbow,FailOnTouchObstacleMed,LeftGate
982.2556,982.4889,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
982.3112,982.5111,Hand,FailOnTouchObstacleMed-1,LeftGate
982.4778,982.7111,HandToWrist,FailOnTouchObstacleShort,RightGate
982.5111,982.7333,HandToWrist,FailOnTouchObstacleMed,LeftGate
982.5222,982.7222,Hand,FailOnTouchObstacleShort,RightGate
982.5556,982.6445,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
982.5556,982.7444,Hand,FailOnTouchObstacleMed,LeftGate
982.6556,982.7,Hand,FailOnTouchObstacleShort-1,LeftGate
