start_time,end_time,dominant_object,non_dominant_object,interaction_type
1067.583,1069.046,Hand,FailOnTouchObstacleLong-1,PickedUp
1069.761,1070.621,Hand,FailOnTouchObstacleMed-1,PickedUp
1069.778,1071.011,Hand,FailOnTouchObstacleLong,RightGate
1069.922,1071.145,HandToWrist,FailOnTouchObstacleLong,RightGate
1070.444,1070.756,Hand,FailOnTouchObstacleLong-1,LeftGate
1070.944,1073.5439999999999,WristToElbow,FailOnTouchObstacleLong,RightGate
1070.978,1071.367,Hand,FailOnTouchObstacleMed-1,LeftGate
1071.0439999999999,1072.922,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1071.056,1071.733,Hand,FailOnTouchObstacleShort,RightGate
1071.111,1073.011,HandToWrist,FailOnTouchObstacleShort,RightGate
1071.167,1072.856,Hand,FailOnTouchObstacleShort-1,RightGate
1071.222,1073.422,HandToWrist,FailOnTouchObstacleShort-1,RightGate
1071.322,1073.389,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
1071.367,1073.356,WristToElbow,FailOnTouchObstacleShort,RightGate
1071.411,1073.344,Hand,FailOnTouchObstacleLong-1,LeftGate
1071.4260000000002,1072.285,Hand,FailOnTouchObstacleMed,PickedUp
1071.589,1073.245,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
1071.9669999999999,1072.4,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
1071.9669999999999,1072.056,Hand,FailOnTouchObstacleShort,RightGate
1072.156,1072.333,Hand,FailOnTouchObstacleMed,LeftGate
1072.389,1072.7,Hand,FailOnTouchObstacleShort,RightGate
1072.8,1073.233,WristToElbow,FailOnTouchObstacleShort-1,RightGate
1073.045,,Hand,Target,PickedUp
1073.078,1073.489,HandToWrist,FailOnTouchObstacleShort,RightGate
1073.133,1073.511,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
1073.1889999999999,1073.444,Hand,FailOnTouchObstacleShort-1,RightGate
1073.322,1073.5,Hand,FailOnTouchObstacleShort,RightGate
1073.356,1073.522,Hand,FailOnTouchObstacleMed-1,LeftGate
1073.4560000000001,1073.622,HandToWrist,FailOnTouchObstacleLong,RightGate
1073.522,1073.622,Hand,FailOnTouchObstacleLong,RightGate
