start_time,end_time,dominant_object,non_dominant_object,interaction_type
599.6889,600.6,Hand,FailOnTouchObstacleMed,RightGate
599.6889,600.6,Hand,FailOnTouchObstacleLong,RightGate
599.7333,600.2222,HandToWrist,FailOnTouchObstacleMed,RightGate
599.7333,600.2222,HandToWrist,FailOnTouchObstacleLong,RightGate
600.3889,600.7,HandToWrist,FailOnTouchObstacleMed,RightGate
600.3889,600.7,HandToWrist,FailOnTouchObstacleLong,RightGate
600.5667,601.3,WristToElbow,FailOnTouchObstacleMed,RightGate
600.5667,603.1556,WristToElbow,FailOnTouchObstacleLong,RightGate
600.8967,601.6121,Hand,FailOnTouchObstacleLong-1,PickedUp
600.9778,601.3223,Hand,FailOnTouchObstacleShort-1,RightGate
601.0667,601.2778,HandToWrist,FailOnTouchObstacleShort-1,RightGate
601.7444,602.0333,Hand,FailOnTouchObstacleShort-1,RightGate
601.8,602.1667,HandToWrist,FailOnTouchObstacleShort-1,RightGate
601.8556,603.0333,WristToElbow,FailOnTouchObstacleMed,RightGate
601.9222,602.8445,WristToElbow,FailOnTouchObstacleShort-1,RightGate
601.9445,602.0333,Hand,FailOnTouchObstacleMed-1,RightGate
601.9889,602.1667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
602.0889,602.7556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
602.4496,,Hand,Target,PickedUp
602.7111,602.8889,HandToWrist,FailOnTouchObstacleMed-1,RightGate
602.7111,602.9333,HandToWrist,FailOnTouchObstacleShort-1,RightGate
602.7667,602.9111,Hand,FailOnTouchObstacleMed-1,RightGate
602.7667,602.9445,Hand,FailOnTouchObstacleShort-1,RightGate
603.0667,603.2333,HandToWrist,FailOnTouchObstacleLong,RightGate
603.0889,603.2333,HandToWrist,FailOnTouchObstacleMed,RightGate
603.1111,603.2444,Hand,FailOnTouchObstacleLong,RightGate
603.1111,603.2444,Hand,FailOnTouchObstacleMed,RightGate
