time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
572.2333,0.0036,0.8014,-0.267,328.8185,328.8412,354.8083
572.2444,0.0035,0.8014,-0.267,328.8488,328.8575,354.7464
572.2556,0.0036,0.8015,-0.2669,328.8629,328.8825,354.6688
572.2667,0.0035,0.8014,-0.2668,328.8772,328.9202,354.6009
572.2778,0.0033,0.8014,-0.2668,328.8899,328.9447,354.5586
572.2889,0.0031,0.8013,-0.2662,328.9271,328.9576,354.54900000000004
572.3,0.0031,0.8012,-0.2661,328.9612,328.9407,354.5893
572.3111,0.0029,0.8009999999999999,-0.266,329.0123,328.9153,354.64599999999996
572.3223,0.0028,0.8009,-0.266,329.0514,328.89300000000003,354.6656
572.3334,0.0027,0.8007,-0.2659,329.0871,328.8752,354.6863
572.3445,0.0026,0.8004,-0.2658,329.1232,328.89599999999996,354.657
572.3556,0.0025,0.8002,-0.2656,329.1562,328.9175,354.63
572.3667,0.0023,0.7998,-0.2656,329.1776,328.9342,354.6168
572.3778,0.0022,0.7996,-0.2655,329.1893,328.9555,354.5756
572.3889,0.0021,0.7993,-0.2656,329.1891,328.9924,354.4875
572.4,0.002,0.7991,-0.2656,329.2061,329.0484,354.3878
572.4111,0.002,0.7989,-0.2656,329.2245,329.0944,354.3213
572.4222,0.0018,0.7988,-0.2654,329.26099999999997,329.1154,354.2842
572.4333,0.002,0.7989,-0.2655,329.2571,329.0757,354.3235
572.4445,0.0017,0.7991,-0.2655,329.2635,329.0306,354.3481
572.4556,0.0016,0.799,-0.2654,329.2659,328.9796,354.3607
572.4667,0.0016,0.7989,-0.2655,329.2281,328.9279,354.3487
572.4778,0.0014,0.799,-0.2656,329.2023,328.9165,354.3004
572.4889,0.0013,0.799,-0.2659,329.1846,328.9099,354.259
572.5,0.0011,0.7988,-0.2659,329.1852,328.9454,354.2365
572.5111,0.0011,0.7989,-0.2659,329.1838,328.9668,354.2027
572.5222,0.0011,0.7989,-0.266,329.1609,328.9861,354.1593
572.5333,0.0012,0.7991,-0.2661,329.1197,329.0054,354.1023
572.5444,0.0012,0.7992,-0.2661,329.0828,329.0182,354.0322
572.5555,0.0012,0.7993,-0.2659,329.0618,329.0444,353.9568
572.5667,0.0012,0.7994,-0.2657,329.0256,329.0953,353.8723
572.5778,0.0013,0.7995,-0.2656,329.0124,329.1432,353.8084
572.5889,0.0014,0.7997,-0.2653,329.0205,329.191,353.7625
572.6,0.0016,0.8,-0.2651,329.0047,329.2659,353.6733
572.6111,0.0015,0.8004,-0.2648,328.9791,329.3559,353.5602
