object,x,y,z,width,height,depth
Target,0.1025,0.7727079,0.175,0.04999959,0.08541586,0.04999948
FailOnTouchObstacleShort,0.2825,0.79,-0.185,0.04999995,0.12,0.04999995
FailOnTouchObstacleLong,-0.1975,0.79,-0.155,0.15,0.12,0.05000001
FailOnTouchObstacleMed,-0.1175,0.79,0.065,0.1,0.12,0.04999995
FailOnTouchObstacleLong-1,0.0825,0.79,-0.095,0.15,0.12,0.05000001
FailOnTouchObstacleMed-1,-0.2375,0.79,-0.075,0.1,0.12,0.04999995
FailOnTouchObstacleShort-1,0.2725,0.79,0.005000001,0.04999995,0.12,0.04999995
