time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
490.6445,0.2425,0.79,-0.105,0.0,0.0,0.0
490.6556,0.2425,0.79,-0.105,-0.001,-0.001,-0.001
490.6667,0.2425,0.79,-0.105,-0.002,-0.002,-0.002
490.6778,0.2425,0.79,-0.105,-0.0024,-0.0024,-0.0024
490.6889,0.2425,0.79,-0.105,-0.0025,-0.0025,-0.0025
490.7,0.2425,0.79,-0.105,-0.0024,-0.0024,-0.0024
490.7111,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.7222,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.7333,0.2425,0.79,-0.105,-0.0021,-0.0021,-0.0021
490.7444,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.7556,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.7667,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.7778,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.7889,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8111,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8222,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8333,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8445,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8556,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8667,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8778,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.8889,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9111,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9222,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9333,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9445,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9556,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9667,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9778,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
490.9889,0.2425,0.79,-0.105,-0.0022,-0.0022,-0.0022
