start_time,end_time,dominant_object,non_dominant_object,interaction_type
674.5291,675.4897,Hand,FailOnTouchObstacleLong,PickedUp
675.7556,675.9222,Hand,FailOnTouchObstacleShort,RightGate
675.7556,675.9222,Hand,FailOnTouchObstacleMed,LeftGate
675.8,676.0,HandToWrist,FailOnTouchObstacleShort,RightGate
675.8,676.0,HandToWrist,FailOnTouchObstacleMed,LeftGate
675.8556,676.0889,WristToElbow,FailOnTouchObstacleShort,RightGate
675.8556,678.4445,WristToElbow,FailOnTouchObstacleMed,LeftGate
675.9556,676.6778,Hand,FailOnTouchObstacleLong,RightGate
676.0222,676.6111,HandToWrist,FailOnTouchObstacleLong,RightGate
676.2267,677.1147,Hand,FailOnTouchObstacleShort-1,PickedUp
676.3,677.4778,Hand,FailOnTouchObstacleMed-1,RightGate
676.3,677.4778,Hand,FailOnTouchObstacleLong-1,RightGate
676.4556,676.9778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
676.4556,676.9778,HandToWrist,FailOnTouchObstacleLong-1,RightGate
677.1445,677.6111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
677.1445,677.6111,HandToWrist,FailOnTouchObstacleLong-1,RightGate
677.2444,677.4222,Hand,FailOnTouchObstacleLong,RightGate
677.2889,677.5111,HandToWrist,FailOnTouchObstacleLong,RightGate
677.3667,678.1889,WristToElbow,FailOnTouchObstacleLong,RightGate
677.4111,678.1556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
677.4111,678.1556,WristToElbow,FailOnTouchObstacleLong-1,RightGate
677.5111,678.0667,WristToElbow,FailOnTouchObstacleShort,RightGate
677.7556,677.9,Hand,Target,Pushed
677.8465,,Hand,Target,PickedUp
678.0111,678.2444,HandToWrist,FailOnTouchObstacleLong-1,RightGate
678.0111,678.2444,HandToWrist,FailOnTouchObstacleMed-1,RightGate
678.0778,678.2667,HandToWrist,FailOnTouchObstacleLong,RightGate
678.1,678.2556,Hand,FailOnTouchObstacleLong-1,RightGate
678.1,678.2556,Hand,FailOnTouchObstacleMed-1,RightGate
678.1223,678.2778,Hand,FailOnTouchObstacleLong,RightGate
678.3556,678.4889,HandToWrist,FailOnTouchObstacleMed,LeftGate
678.3889,678.5,Hand,FailOnTouchObstacleMed,LeftGate
678.4222,678.4889,Hand,FailOnTouchObstacleShort,RightGate
