start_time,end_time,dominant_object,non_dominant_object,interaction_type
857.2,858.6445,Hand,FailOnTouchObstacleShort-1,RightGate
857.4778,858.3,Hand,FailOnTouchObstacleMed,Pushed
857.5111,858.2667,Hand,FailOnTouchObstacleMed,RightGate
857.5162,858.2311,Hand,FailOnTouchObstacleMed,PickedUp
857.6445,858.0445,HandToWrist,FailOnTouchObstacleShort-1,RightGate
858.4333,858.6111,HandToWrist,FailOnTouchObstacleShort-1,RightGate
858.9667,859.0778,Hand,FailOnTouchObstacleLong-1,Pushed
859.0111,859.0778,Hand,FailOnTouchObstacleLong-1,LeftGate
859.069,859.4603,Hand,FailOnTouchObstacleLong-1,PickedUp
859.0889,859.5222,Hand,FailOnTouchObstacleLong-1,LeftGate
859.8,860.1111,Hand,FailOnTouchObstacleLong-1,LeftGate
859.8556,861.0222,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
859.9222,860.9778,Hand,FailOnTouchObstacleMed,RightGate
859.9889,860.4778,HandToWrist,FailOnTouchObstacleMed,RightGate
860.0556,861.9111,WristToElbow,FailOnTouchObstacleLong-1,LeftGate
860.0556,861.1,Hand,FailOnTouchObstacleShort,LeftGate
860.0556,861.0556,Hand,FailOnTouchObstacleMed-1,RightGate
860.0778,860.1778,Hand,FailOnTouchObstacleShort,Pushed
860.1667,860.6111,HandToWrist,FailOnTouchObstacleMed-1,RightGate
860.1749,860.577,Hand,FailOnTouchObstacleShort,PickedUp
860.1889,860.2333,HandToWrist,FailOnTouchObstacleShort,LeftGate
860.2778,860.3,HandToWrist,FailOnTouchObstacleShort,LeftGate
860.4333,860.4445,HandToWrist,FailOnTouchObstacleShort,LeftGate
860.4667,860.6,HandToWrist,FailOnTouchObstacleShort,LeftGate
860.7667,861.0667,HandToWrist,FailOnTouchObstacleMed,RightGate
860.8556,861.1778,HandToWrist,FailOnTouchObstacleMed-1,RightGate
860.9,861.2333,HandToWrist,FailOnTouchObstacleShort,LeftGate
860.9333,861.8667,WristToElbow,FailOnTouchObstacleMed,RightGate
861.0445,861.8112,WristToElbow,FailOnTouchObstacleMed-1,RightGate
861.0889,861.7889,WristToElbow,FailOnTouchObstacleShort,LeftGate
861.2111,861.6889,Hand,FailOnTouchObstacleLong,RightGate
861.2667,861.6667,HandToWrist,FailOnTouchObstacleLong,RightGate
861.3667,861.5111,Hand,Target,Pushed
861.5153,,Hand,Target,PickedUp
861.7,861.8778,HandToWrist,FailOnTouchObstacleShort,LeftGate
861.7222,861.9,HandToWrist,FailOnTouchObstacleMed-1,RightGate
861.7667,861.8889,Hand,FailOnTouchObstacleShort,LeftGate
861.7778,861.9556,HandToWrist,FailOnTouchObstacleMed,RightGate
861.7889,861.9,Hand,FailOnTouchObstacleMed-1,RightGate
861.8334,861.9667,Hand,FailOnTouchObstacleMed,RightGate
861.8334,861.9778,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
861.8889,861.9889,Hand,FailOnTouchObstacleLong-1,LeftGate
862.0889,862.1111,Hand,FailOnTouchObstacleShort-1,RightGate
