start_time,end_time,dominant_object,non_dominant_object,interaction_type
837.1571,838.1404,Hand,FailOnTouchObstacleShort,PickedUp
838.5,838.6778,Hand,FailOnTouchObstacleShort,RightGate
838.5222,838.6889,Hand,FailOnTouchObstacleLong,LeftGate
838.5222,838.6889,Hand,FailOnTouchObstacleMed,LeftGate
838.5445,839.0,HandToWrist,FailOnTouchObstacleShort,RightGate
838.5556,839.0111,HandToWrist,FailOnTouchObstacleLong,LeftGate
838.5556,839.0111,HandToWrist,FailOnTouchObstacleMed,LeftGate
838.6667,844.6556,WristToElbow,FailOnTouchObstacleShort,RightGate
838.6667,844.6445,WristToElbow,FailOnTouchObstacleLong,LeftGate
838.6667,844.6445,WristToElbow,FailOnTouchObstacleMed,LeftGate
839.637,841.1116,Hand,FailOnTouchObstacleLong-1,PickedUp
840.7333,841.6667,HandToWrist,FailOnTouchObstacleLong,LeftGate
840.7333,841.6667,HandToWrist,FailOnTouchObstacleMed,LeftGate
841.7889,842.1889,Hand,FailOnTouchObstacleMed-1,LeftGate
841.8445,843.1445,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
841.9667,842.1889,Hand,FailOnTouchObstacleShort-1,LeftGate
842.0222,844.0556,Hand,FailOnTouchObstacleLong-1,RightGate
842.1,843.9333,WristToElbow,FailOnTouchObstacleMed-1,LeftGate
842.1778,843.9667,HandToWrist,FailOnTouchObstacleLong-1,RightGate
843.2299,,Hand,Target,PickedUp
843.2667,843.4667,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
843.4111,844.2111,HandToWrist,FailOnTouchObstacleMed-1,LeftGate
843.8445,844.2556,Hand,FailOnTouchObstacleMed-1,LeftGate
844.4556,844.8445,HandToWrist,FailOnTouchObstacleShort,RightGate
844.4556,844.8112,HandToWrist,FailOnTouchObstacleLong,LeftGate
844.4556,844.8112,HandToWrist,FailOnTouchObstacleMed,LeftGate
844.6,844.8667,Hand,FailOnTouchObstacleShort,RightGate
844.6,844.8445,Hand,FailOnTouchObstacleLong,LeftGate
844.6,844.8445,Hand,FailOnTouchObstacleMed,LeftGate
