directory,experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,type,hand_only,start_timeout,each_half_timeout,shared_trial,trial_name,start_pos_x,start_moved_time,target_reached_time,outcome,interaction_log,HandTracker_movement_filename,WristTracker_movement_filename,ElbowTracker_movement_filename,ShoulderTracker_movement_filename,grid_objects_movement_filename
basic/ICRA06/S001,basic,ICRA06,1,1,1,1,29.633229999999998,34.93333,practice,False,5,System.Single[],,,0.0,30.9,33.89035,Success,interaction_log_T001.csv,HandTracker_movement_T001.csv,WristTracker_movement_T001.csv,ElbowTracker_movement_T001.csv,ShoulderTracker_movement_T001.csv,grid_objects_movement_T001.csv
basic/ICRA06/S001,basic,ICRA06,1,2,1,2,38.42457,42.977779999999996,practice,False,5,System.Single[],,,0.0,39.73333,42.0,Success,interaction_log_T002.csv,HandTracker_movement_T002.csv,WristTracker_movement_T002.csv,ElbowTracker_movement_T002.csv,ShoulderTracker_movement_T002.csv,grid_objects_movement_T002.csv
basic/ICRA06/S001,basic,ICRA06,1,3,1,3,46.23304,51.6,practice,False,5,System.Single[],,,0.0,47.55556,50.64499,Success,interaction_log_T003.csv,HandTracker_movement_T003.csv,WristTracker_movement_T003.csv,ElbowTracker_movement_T003.csv,ShoulderTracker_movement_T003.csv,grid_objects_movement_T003.csv
basic/ICRA06/S001,basic,ICRA06,1,4,1,4,54.78925,57.26667,practice,False,5,System.Single[],,,0.0,55.6,56.31111,Success,interaction_log_T004.csv,HandTracker_movement_T004.csv,WristTracker_movement_T004.csv,ElbowTracker_movement_T004.csv,ShoulderTracker_movement_T004.csv,grid_objects_movement_T004.csv
basic/ICRA06/S001,basic,ICRA06,1,5,1,5,60.340830000000004,63.03334,practice,False,5,System.Single[],,,0.0,60.5,61.94445,Success,interaction_log_T005.csv,HandTracker_movement_T005.csv,WristTracker_movement_T005.csv,ElbowTracker_movement_T005.csv,ShoulderTracker_movement_T005.csv,grid_objects_movement_T005.csv
basic/ICRA06/S001,basic,ICRA06,1,6,1,6,66.41776999999999,70.53333,practice,False,5,System.Single[],,,0.0,68.08889,69.26604,Success,interaction_log_T006.csv,HandTracker_movement_T006.csv,WristTracker_movement_T006.csv,ElbowTracker_movement_T006.csv,ShoulderTracker_movement_T006.csv,grid_objects_movement_T006.csv
basic/ICRA06/S001,basic,ICRA06,1,7,1,7,73.64543,76.48889,practice,False,5,System.Single[],,,0.0,74.31111,75.36535,Success,interaction_log_T007.csv,HandTracker_movement_T007.csv,WristTracker_movement_T007.csv,ElbowTracker_movement_T007.csv,ShoulderTracker_movement_T007.csv,grid_objects_movement_T007.csv
basic/ICRA06/S001,basic,ICRA06,1,8,1,8,79.7552,83.43333,practice,False,5,System.Single[],,,0.0,80.52221999999999,82.44444,Success,interaction_log_T008.csv,HandTracker_movement_T008.csv,WristTracker_movement_T008.csv,ElbowTracker_movement_T008.csv,ShoulderTracker_movement_T008.csv,grid_objects_movement_T008.csv
basic/ICRA06/S001,basic,ICRA06,1,9,1,9,86.57007,89.41111,practice,False,5,System.Single[],,,0.0,87.37778,88.33431,Success,interaction_log_T009.csv,HandTracker_movement_T009.csv,WristTracker_movement_T009.csv,ElbowTracker_movement_T009.csv,ShoulderTracker_movement_T009.csv,grid_objects_movement_T009.csv
basic/ICRA06/S001,basic,ICRA06,1,10,2,1,102.9228,105.7111,main,False,5,System.Single[],False,,0.0,104.0222,104.8329,Success,interaction_log_T010.csv,HandTracker_movement_T010.csv,WristTracker_movement_T010.csv,ElbowTracker_movement_T010.csv,ShoulderTracker_movement_T010.csv,grid_objects_movement_T010.csv
basic/ICRA06/S001,basic,ICRA06,1,11,2,2,108.1737,113.0111,main,False,5,System.Single[],True,left_free_first_row_1,0.0,109.0333,112.0778,Success,interaction_log_T011.csv,HandTracker_movement_T011.csv,WristTracker_movement_T011.csv,ElbowTracker_movement_T011.csv,ShoulderTracker_movement_T011.csv,grid_objects_movement_T011.csv
basic/ICRA06/S001,basic,ICRA06,1,12,2,3,115.0093,119.9667,main,False,5,System.Single[],False,,0.0,115.8222,119.1541,Success,interaction_log_T012.csv,HandTracker_movement_T012.csv,WristTracker_movement_T012.csv,ElbowTracker_movement_T012.csv,ShoulderTracker_movement_T012.csv,grid_objects_movement_T012.csv
basic/ICRA06/S001,basic,ICRA06,1,13,2,4,122.9626,127.4667,main,False,5,System.Single[],False,,0.0,123.0333,126.4478,Success,interaction_log_T013.csv,HandTracker_movement_T013.csv,WristTracker_movement_T013.csv,ElbowTracker_movement_T013.csv,ShoulderTracker_movement_T013.csv,grid_objects_movement_T013.csv
basic/ICRA06/S001,basic,ICRA06,1,14,2,5,129.799,133.3,main,False,5,System.Single[],False,,0.0,130.5,132.4465,Success,interaction_log_T014.csv,HandTracker_movement_T014.csv,WristTracker_movement_T014.csv,ElbowTracker_movement_T014.csv,ShoulderTracker_movement_T014.csv,grid_objects_movement_T014.csv
basic/ICRA06/S001,basic,ICRA06,1,15,2,6,135.2395,138.8111,main,False,5,System.Single[],True,centre_free_second_row_2,0.0,135.8667,137.9311,Success,interaction_log_T015.csv,HandTracker_movement_T015.csv,WristTracker_movement_T015.csv,ElbowTracker_movement_T015.csv,ShoulderTracker_movement_T015.csv,grid_objects_movement_T015.csv
basic/ICRA06/S001,basic,ICRA06,1,16,2,7,140.8803,146.8889,main,False,5,System.Single[],False,,0.0,141.8333,146.0861,Success,interaction_log_T016.csv,HandTracker_movement_T016.csv,WristTracker_movement_T016.csv,ElbowTracker_movement_T016.csv,ShoulderTracker_movement_T016.csv,grid_objects_movement_T016.csv
basic/ICRA06/S001,basic,ICRA06,1,17,2,8,148.8445,155.9667,main,False,5,System.Single[],True,left_free_first_row_2,0.0,149.9111,155.0221,Success,interaction_log_T017.csv,HandTracker_movement_T017.csv,WristTracker_movement_T017.csv,ElbowTracker_movement_T017.csv,ShoulderTracker_movement_T017.csv,grid_objects_movement_T017.csv
basic/ICRA06/S001,basic,ICRA06,1,18,2,9,157.9373,161.4444,main,False,5,System.Single[],False,,0.0,158.5444,160.5889,Success,interaction_log_T018.csv,HandTracker_movement_T018.csv,WristTracker_movement_T018.csv,ElbowTracker_movement_T018.csv,ShoulderTracker_movement_T018.csv,grid_objects_movement_T018.csv
basic/ICRA06/S001,basic,ICRA06,1,19,2,10,163.3662,167.1556,main,False,5,System.Single[],False,,0.0,164.5333,166.2778,Success,interaction_log_T019.csv,HandTracker_movement_T019.csv,WristTracker_movement_T019.csv,ElbowTracker_movement_T019.csv,ShoulderTracker_movement_T019.csv,grid_objects_movement_T019.csv
basic/ICRA06/S001,basic,ICRA06,1,20,2,11,169.3541,171.6333,main,False,5,System.Single[],True,centre_free_5,0.0,170.0333,170.6941,Success,interaction_log_T020.csv,HandTracker_movement_T020.csv,WristTracker_movement_T020.csv,ElbowTracker_movement_T020.csv,ShoulderTracker_movement_T020.csv,grid_objects_movement_T020.csv
basic/ICRA06/S001,basic,ICRA06,1,21,2,12,173.7324,179.0333,main,False,5,System.Single[],True,right_free_first_row_1,0.0,173.8111,178.2,Success,interaction_log_T021.csv,HandTracker_movement_T021.csv,WristTracker_movement_T021.csv,ElbowTracker_movement_T021.csv,ShoulderTracker_movement_T021.csv,grid_objects_movement_T021.csv
basic/ICRA06/S001,basic,ICRA06,1,22,2,13,180.9151,185.3111,main,False,5,System.Single[],True,left_free_second_row_1,0.0,181.4556,184.4785,Success,interaction_log_T022.csv,HandTracker_movement_T022.csv,WristTracker_movement_T022.csv,ElbowTracker_movement_T022.csv,ShoulderTracker_movement_T022.csv,grid_objects_movement_T022.csv
basic/ICRA06/S001,basic,ICRA06,1,23,2,14,187.3828,190.4667,main,False,5,System.Single[],False,,0.0,187.8667,189.6445,Success,interaction_log_T023.csv,HandTracker_movement_T023.csv,WristTracker_movement_T023.csv,ElbowTracker_movement_T023.csv,ShoulderTracker_movement_T023.csv,grid_objects_movement_T023.csv
basic/ICRA06/S001,basic,ICRA06,1,24,2,15,192.5549,195.6778,main,False,5,System.Single[],False,,0.0,193.1333,194.8783,Success,interaction_log_T024.csv,HandTracker_movement_T024.csv,WristTracker_movement_T024.csv,ElbowTracker_movement_T024.csv,ShoulderTracker_movement_T024.csv,grid_objects_movement_T024.csv
basic/ICRA06/S001,basic,ICRA06,1,25,2,16,197.5259,200.5778,main,False,5,System.Single[],False,,0.0,198.0222,199.7263,Success,interaction_log_T025.csv,HandTracker_movement_T025.csv,WristTracker_movement_T025.csv,ElbowTracker_movement_T025.csv,ShoulderTracker_movement_T025.csv,grid_objects_movement_T025.csv
