start_time,end_time,dominant_object,non_dominant_object,interaction_type
663.4365,664.6427,Hand,FailOnTouchObstacleMed,PickedUp
665.3334,665.4445,Hand,FailOnTouchObstacleMed,LeftGate
665.3667,665.5111,HandToWrist,FailOnTouchObstacleMed,LeftGate
665.4333,667.3778,WristToElbow,FailOnTouchObstacleMed,LeftGate
665.4445,665.5778,Hand,FailOnTouchObstacleShort,RightGate
665.4445,665.5778,Hand,FailOnTouchObstacleLong,LeftGate
665.4778,665.6889,HandToWrist,FailOnTouchObstacleShort,RightGate
665.4778,665.6889,HandToWrist,FailOnTouchObstacleLong,LeftGate
665.5667,668.2444,WristToElbow,FailOnTouchObstacleShort,RightGate
665.5667,668.2444,WristToElbow,FailOnTouchObstacleLong,LeftGate
666.0612,666.709,Hand,FailOnTouchObstacleLong-1,PickedUp
667.1223,667.3556,Hand,FailOnTouchObstacleShort-1,LeftGate
667.1223,667.3556,Hand,FailOnTouchObstacleMed-1,RightGate
667.1889,667.5667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
667.1889,667.5667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
667.2889,667.9778,Hand,FailOnTouchObstacleLong-1,LeftGate
667.3445,667.9556,HandToWrist,FailOnTouchObstacleLong-1,LeftGate
667.3445,667.9556,WristToElbow,FailOnTouchObstacleShort-1,LeftGate
667.3445,667.9556,WristToElbow,FailOnTouchObstacleMed-1,RightGate
667.5889,667.7,Hand,Target,Pushed
667.6921,,Hand,Target,PickedUp
667.7444,668.0667,HandToWrist,FailOnTouchObstacleMed-1,RightGate
667.7444,668.0667,HandToWrist,FailOnTouchObstacleShort-1,LeftGate
667.9222,668.0778,Hand,FailOnTouchObstacleMed-1,RightGate
667.9222,668.0778,Hand,FailOnTouchObstacleShort-1,LeftGate
667.9556,668.3889,WristToElbow,FailOnTouchObstacleMed,LeftGate
668.1667,668.3334,HandToWrist,FailOnTouchObstacleLong,LeftGate
668.1667,668.3334,HandToWrist,FailOnTouchObstacleShort,RightGate
668.2222,668.3445,Hand,FailOnTouchObstacleShort,RightGate
668.2222,668.3445,Hand,FailOnTouchObstacleLong,LeftGate
668.3,668.4778,HandToWrist,FailOnTouchObstacleMed,LeftGate
668.3556,668.4889,Hand,FailOnTouchObstacleMed,LeftGate
