time,FailOnTouchObstacleLong_pos_x,FailOnTouchObstacleLong_pos_y,FailOnTouchObstacleLong_pos_z,FailOnTouchObstacleLong_rot_x,FailOnTouchObstacleLong_rot_y,FailOnTouchObstacleLong_rot_z
134.9222,0.0925,0.79,-0.105,0.0,0.0,0.0
134.9333,0.0925,0.79,-0.105,0.0002,0.0002,0.0002
134.9444,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
134.9556,0.0925,0.79,-0.105,0.0005,0.0005,0.0005
134.9667,0.0925,0.79,-0.105,0.0005,0.0005,0.0005
134.9778,0.0925,0.79,-0.105,0.0005,0.0005,0.0005
134.9889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0444,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.0889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1445,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.1889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2444,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.2889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3445,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.3889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4444,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.4889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5444,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.5889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6445,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.6889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7444,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.7889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8222,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8333,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8445,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8556,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8667,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8778,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.8889,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.9,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
135.9111,0.0925,0.79,-0.105,0.0004,0.0004,0.0004
