time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
497.6556,0.1325,0.79,-0.105,0.0,0.0,0.0
497.6667,0.1325,0.79,-0.105,-0.001,-0.001,-0.001
497.6778,0.1325,0.79,-0.105,-0.002,-0.002,-0.002
497.6889,0.1325,0.79,-0.105,-0.0024,-0.0024,-0.0024
497.7,0.1325,0.79,-0.105,-0.0025,-0.0025,-0.0025
497.7111,0.1325,0.79,-0.105,-0.0023,-0.0023,-0.0023
497.7222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.7333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.7444,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.7556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.7667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.7778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.7889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.8889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9333,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
497.9889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0111,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0222,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0334,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0445,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0556,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0667,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0778,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
498.0889,0.1325,0.79,-0.105,-0.0022,-0.0022,-0.0022
