time,FailOnTouchObstacleLong-1_pos_x,FailOnTouchObstacleLong-1_pos_y,FailOnTouchObstacleLong-1_pos_z,FailOnTouchObstacleLong-1_rot_x,FailOnTouchObstacleLong-1_rot_y,FailOnTouchObstacleLong-1_rot_z
703.6,0.1125,0.79,0.055,0.0,0.0,0.0
703.6111,0.1125,0.79,0.055,0.0002,0.0002,0.0002
703.6223,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.6334,0.1125,0.79,0.055,0.0005,0.0005,0.0005
703.6445,0.1125,0.79,0.055,0.0005,0.0005,0.0005
703.6556,0.1125,0.79,0.055,0.0005,0.0005,0.0005
703.6667,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.6778,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.6889,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7111,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7222,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7333,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7444,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7556,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7667,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7778,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.7889,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8112,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8223,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8334,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8445,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8556,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8667,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8778,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.8889,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9111,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9222,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9333,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9445,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9556,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9667,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9778,0.1125,0.79,0.055,0.0004,0.0004,0.0004
703.9889,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0111,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0222,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0333,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0444,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0556,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0667,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0778,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.0889,0.1125,0.79,0.055,0.0004,0.0004,0.0004
704.1,0.1125,0.79,0.055,0.0004,0.0004,0.0004
