start_time,end_time,dominant_object,non_dominant_object,interaction_type
243.7,243.8667,Hand,FailOnTouchObstacleLong,Pushed
243.7222,243.8667,Hand,FailOnTouchObstacleLong,RightGate
243.8624,244.6891,Hand,FailOnTouchObstacleLong,PickedUp
243.9333,244.0111,Hand,FailOnTouchObstacleLong,RightGate
244.2778,244.2889,Hand,FailOnTouchObstacleLong,RightGate
244.3111,244.3778,Hand,FailOnTouchObstacleLong,RightGate
244.4111,244.5111,Hand,FailOnTouchObstacleLong,RightGate
244.6,244.6111,Hand,FailOnTouchObstacleLong,RightGate
244.6333,244.7,Hand,FailOnTouchObstacleLong,RightGate
244.7111,244.7333,Hand,FailOnTouchObstacleLong,RightGate
244.7667,244.9222,Hand,FailOnTouchObstacleLong,RightGate
245.0111,245.2778,Hand,FailOnTouchObstacleLong,RightGate
245.1111,245.4445,HandToWrist,FailOnTouchObstacleLong,RightGate
245.2222,251.2333,WristToElbow,FailOnTouchObstacleShort,LeftGate
245.2333,251.2111,WristToElbow,FailOnTouchObstacleLong,RightGate
245.2333,245.4333,HandToWrist,FailOnTouchObstacleShort,LeftGate
246.0518,247.169,Hand,FailOnTouchObstacleShort-1,PickedUp
247.6778,247.8333,HandToWrist,FailOnTouchObstacleLong,RightGate
247.7111,247.7667,HandToWrist,FailOnTouchObstacleShort,LeftGate
248.2302,249.2012,Hand,FailOnTouchObstacleMed,PickedUp
248.2889,248.3,Hand,FailOnTouchObstacleMed,LeftGate
248.3222,248.3333,Hand,FailOnTouchObstacleMed,LeftGate
248.3445,248.4222,Hand,FailOnTouchObstacleMed,LeftGate
248.4333,248.6,Hand,FailOnTouchObstacleMed,LeftGate
248.9556,248.9667,Hand,FailOnTouchObstacleMed,LeftGate
248.9778,249.2556,Hand,FailOnTouchObstacleMed,LeftGate
249.7333,250.1889,Hand,FailOnTouchObstacleShort-1,RightGate
249.8333,250.9222,HandToWrist,FailOnTouchObstacleShort-1,RightGate
250.1222,250.7333,WristToElbow,FailOnTouchObstacleShort-1,RightGate
250.4408,,Hand,Target,PickedUp
250.6667,250.9445,Hand,FailOnTouchObstacleShort-1,RightGate
251.1,251.2889,HandToWrist,FailOnTouchObstacleLong,RightGate
251.1333,251.3,HandToWrist,FailOnTouchObstacleShort,LeftGate
251.1778,251.3,Hand,FailOnTouchObstacleLong,RightGate
251.1889,251.3,Hand,FailOnTouchObstacleShort,LeftGate
