time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
191.8667,0.0425,0.79,-0.105,0.0,0.0,0.0
191.8778,0.0425,0.79,-0.105,-0.001,-0.001,-0.001
191.8889,0.0425,0.79,-0.105,-0.002,-0.002,-0.002
191.9,0.0425,0.79,-0.105,-0.0024,-0.0024,-0.0024
191.9111,0.0425,0.79,-0.105,-0.0025,-0.0025,-0.0025
191.9222,0.0425,0.79,-0.105,-0.0023,-0.0023,-0.0023
191.9333,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
191.9444,0.0425,0.79,-0.105,-0.0021,-0.0021,-0.0021
191.9556,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
191.9667,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
191.9778,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
191.9889,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0111,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0222,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0333,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0444,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0556,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0667,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0778,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.0889,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1111,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1222,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1333,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1445,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1556,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1667,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1778,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.1889,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.2,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.2111,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.2222,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.2333,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
192.2444,0.0425,0.79,-0.105,-0.0022,-0.0022,-0.0022
